,index,Time_s,Ext_Disp_mm,Force_N,Globe_Disp_1_mm,Globe_Disp_2_mm,Stress_Mpa,Strain_mm/mm,DerivitiveForce,AveragedSamples,Ext_Strain_mm/mm
0,27,2.7,0.005249,8.434019518811965,0.02945557543834937,0.214546,4.6198185148185145,0.001885799658508822,10.128587665198715,,
1,28,2.8,-0.002838,8.645893942008547,0.04444312531310669,0.298986,3.8193389943389944,0.0023310187820147978,,,
2,29,2.9,-0.002244,8.711112244291819,0.05823366093793335,0.419573,3.693871961371961,0.0026383039271485487,,,
3,30,3.0,-0.007525,9.110711888779871,0.07093147209852382,0.356883,4.208171411921412,0.0029219123505976096,,,
4,31,3.1,-0.004331,9.025862206271338,0.07204990864180273,0.333094,3.6687221112221113,0.0021299373932840066,,,
5,32,3.2,-0.007331,9.53010471876524,0.07983450617271623,0.405831,4.491637945387946,0.002825725668753557,,9.657073546090762,
6,33,3.3,-0.008752,10.9616153705466,0.07303864726622589,0.251117,6.0524442224442225,0.0015950199203187251,,,
7,34,3.4,-0.004435,14.201370121819,0.06697331947587563,0.175885,9.282699383949383,0.0014743881616391577,,,
8,35,3.5,-0.002845,17.68697808701357,0.058542656768482595,0.084701,10.989426406926407,0.0010661923733636882,,,
9,36,3.6,-0.01177,21.97574149072398,0.05400275483463043,0.005507,13.610410422910423,0.0012138019351166762,,,
10,37,3.7,-0.003441,26.245871636231414,0.054315396310450306,-0.035365,15.36846361971362,0.0015679282868525895,39.31228693695136,,
11,38,3.8,-0.014098,30.202545168736723,0.06067556879317879,-0.02517,16.68923951048951,0.002179169038133182,,,0.00040119521912350593
12,39,3.9,-0.003107,34.98076512052623,0.07448397770941342,0.063469,19.53309815184815,0.003102020489470689,,,8.841775754126351e-05
13,40,4.0,-0.013263,41.08110080037588,0.08975426979243815,0.094449,23.448193473193474,0.0036405805350028454,,,0.00037743312464428
14,41,4.1,-0.018294,45.996974857411345,0.11049790699459867,0.339319,24.261846486846483,0.004620290267501423,,,0.0005206033010813888
15,42,4.2,-0.009808,51.3370083267224,0.13452393356757048,0.366373,26.926028971028973,0.005537535571997724,,48.969360483042124,0.00027911212293682417
16,43,4.3,-0.011143,57.46235794765886,0.16606909540540749,0.727297,30.29292873792874,0.006970176437108708,,,0.00031710301650540696
17,44,4.4,-0.013253,63.55627967689918,0.19852421100386247,0.895741,32.79682151182151,0.007958508821855436,,,0.0003771485486624929
18,45,4.5,-0.016328,70.25091948349942,0.2295018650027589,1.053915,36.208590992340994,0.00873494593056346,,,0.00046465566306203753
19,46,4.6,-0.025785,76.2532739167853,0.2639610464305421,1.204609,37.986663336663334,0.009963261240751281,,,0.0007337791690381332
20,47,4.7,-0.017974,81.68143279770379,0.29309589030753,1.213421,39.648613886113885,0.010413574274331247,51.922311895242274,,0.0005114968696642003
21,48,4.8,-0.014988,87.37059256978841,0.3224907787910929,1.261494,42.288333333333334,0.0112685828116107,,,0.00042652248150256116
22,49,4.9,-0.019866,89.23072440699173,0.35854255627935205,1.328826,39.0780278055278,0.012768127490039841,,,0.0005653386454183267
23,50,5.0,-0.012453,93.00664743356552,0.3936341116281086,1.387643,42.64337953712953,0.01369843483210017,,,0.0003543824701195219
24,51,5.1,-0.022177,97.32737159540395,0.424876365448649,1.336548,45.00881701631702,0.014313659647125783,,,0.000631104154809334
25,52,5.2,-0.013471,103.22424228243139,0.4575354038918921,1.359145,49.10357101232101,0.015343853158793396,,100.8916723782844,0.0003833523050654525
26,53,5.3,-0.012209,110.0084282017367,0.4851518599227801,1.225654,52.85085456210456,0.015771001707455892,,,0.00034743881616391574
27,54,5.4,-0.024912,118.3732390012405,0.5171338999448429,1.235438,57.97754995004995,0.016991718838929994,,,0.0007089356858281161
28,55,5.5,-0.01832,126.70456814374322,0.5485879285320306,1.26083,61.41062728937729,0.01784926010244735,,,0.0005213431986340353
29,56,5.6,-0.011325,136.81976010267374,0.575073377522879,1.15016,67.47741425241425,0.018249487763232784,,,0.00032228229937393283
30,57,5.7,-0.018708,147.37397893048126,0.6061632696591993,1.246745,72.32747502497502,0.019461809903244167,100.60601083809104,,0.0005323847467273761
31,58,5.8,-0.011265,158.42216923605804,0.6368269068994281,1.249006,77.44032842157841,0.020304097894137733,,,0.00032057484348321005
32,59,5.9,-0.013443,169.9154108828986,0.6663995049281629,1.147203,82.68752705627705,0.021068042117245302,,,0.0003825554923164485
33,60,6.0,-0.011506,182.330939773499,0.693878789234402,1.100856,88.81525224775224,0.02170110984632897,,,0.00032743312464428005
34,61,6.1,-0.009716,194.89732012392784,0.7213748494531443,1.133716,94.20299325674324,0.02248477518497439,,,0.0002764940239043825
35,62,6.2,-0.00908,207.56259523137703,0.7521423210379603,1.134742,99.57783175158175,0.023593084803642573,,201.49768321637544,0.0002583949914627205
36,63,6.3,-0.011193,221.19987773669789,0.7740596578842573,1.084381,106.26585248085247,0.0235871656232214,,,0.0003185258964143426
37,64,6.4,-0.01021,235.6195483833556,0.8037137556316124,1.103665,113.08221986346986,0.024981474103585657,,,0.00029055207740466706
38,65,6.5,-0.004472,249.547846845254,0.8297898254511517,1.049147,118.3685452047952,0.0254689812179852,,,0.00012726237905520774
39,66,6.6,-0.011457,263.9480074608957,0.8564513038936798,1.105613,124.85365009990011,0.026269351166761525,,,0.00032603870233352306
40,67,6.7,-0.013838,279.22300304349693,0.8845172170669142,1.065698,132.1222494172494,0.02716795674445077,154.0580019529633,,
41,68,6.8,-0.009286,295.1313138882121,0.9115537264763673,1.043606,139.40313478188477,0.027864114968696643,,,
42,69,6.9,-0.006583,312.97683334872295,0.9404749474831195,1.072732,148.84724941724943,0.02882122936824132,,,
43,70,7.0,-0.004803,330.28943410623066,0.9644872482022282,1.02964,155.49905760905762,0.02915532157085942,,,
44,71,7.1,-0.013591,346.7618715044505,0.9949594630015915,1.104958,161.48142066267067,0.03048207171314741,,,
45,72,7.2,-0.010825,364.1407147888932,1.016977902143994,0.959505,169.65860098235098,0.030507228229937396,,355.55568516933874,
46,73,7.3,-0.011909,381.03072027778086,1.0425456443885672,1.080409,176.18037545787547,0.03148733636881047,,,
47,74,7.4,0.000663,399.1667233412721,1.0672377459918336,0.991009,185.02611180486178,0.032127717700626064,,,
48,75,7.5,-0.001218,416.73034952948007,1.0955878185655954,1.06822,191.74134823509823,0.03319473534433694,,,
49,76,7.6,-0.005313,434.6089945210572,1.1191341561182824,0.999257,199.51115842490842,0.03352305065452475,,,
255,282,28.2,0.099619,963.9164291138502,3.1130978826564646,0.864189,407.486722027972,0.09042976664769493,,961.2056621358556,
256,283,28.3,0.08627,970.2479853670359,3.1345462018974746,0.942721,410.4549100899101,0.09072757541263517,,,
257,284,28.4,0.090021,974.98320269074,3.15114557278391,0.861829,410.7647544122544,0.09085498007968128,,,
258,285,28.5,0.090141,980.7699636362429,3.1756439805599355,0.912846,414.2677597402597,0.09211411496869663,,,
259,286,28.6,0.090581,985.6055211687449,3.2035145575428112,1.030542,415.29071553446556,0.09314715424018213,,,
260,287,28.7,0.082115,990.7636862633892,3.228474683959151,0.978795,417.7735177322677,0.09365039840637451,45.70649415501009,,
261,288,28.8,0.091213,995.8122507595638,3.2535456313993936,1.017092,419.76093156843154,0.09437174160500854,,,
262,289,28.9,0.08775,998.8093448282598,3.27240059385671,0.851272,418.8736596736597,0.09446607854297097,,,
263,290,29.0,0.08808,1001.2447888773285,3.2928264241833642,0.889225,419.3029466366966,0.09515910643141719,,,
264,291,29.1,0.081878,1003.9299620552347,3.3117134458452604,0.827075,420.6805257242757,0.09558710870802505,,,
265,292,29.2,0.083742,1008.5287874680248,3.3343976041751864,0.837595,424.586185064935,0.09650278884462152,,1006.9121562908657,
266,293,29.3,0.087614,1013.9450867628748,3.359744288696562,0.923479,427.69140651015647,0.0974135173591349,,,
267,294,29.4,0.081975,1018.8514896877678,3.390513063354687,1.076456,429.2030873293373,0.09867487194080819,,,
268,295,29.5,0.084503,1023.1376574912626,3.4149027595390624,0.944386,430.3417736430236,0.0989151109846329,,,
269,296,29.6,0.085912,1027.066583636616,3.4428759710993306,0.939097,431.6054358141858,0.09996610700056914,,,
270,297,29.7,0.082281,1031.6749374547258,3.4709716936423787,0.984978,434.2306951381951,0.10077435970404099,42.0109930208381,,
271,298,29.8,0.086323,1034.960828181947,3.491073495458842,0.878136,434.22225899100897,0.1007776892430279,,,
272,299,29.9,0.084521,1039.1975824156764,3.5139999253277443,0.992974,436.975303030303,0.10163107569721115,,,
273,300,30.0,0.085395,1043.5565882969117,3.5429176609483886,1.057884,438.9169592907093,0.10288025042686397,,,
274,301,30.1,0.090067,1047.8220250692227,3.56711090067742,1.060776,440.5950786713287,0.10323261240751282,,,
275,302,30.2,0.078125,1051.0436407637305,3.5944355004838715,1.069135,440.84985014985017,0.10423298235628913,,1048.9231493117038,
276,303,30.3,0.075953,1053.2703431169505,3.6171247860599083,0.982923,440.7413832001332,0.10454889015367103,,,
277,304,30.4,0.082321,1057.145431940679,3.643524561471363,0.958754,444.06974442224436,0.10556414342629482,,,
278,305,30.5,0.080199,1060.2830056719135,3.665896972479545,0.968089,444.60828338328344,0.10591428571428571,,,
279,306,30.6,0.083695,1062.6725160513668,3.6857141231996744,0.870033,444.8244638694638,0.10629644280022765,,,
280,307,30.7,0.083202,1066.3704488938336,3.712595516571196,0.933773,447.72530844155847,0.10756400113830393,33.11741729045934,,
