,index,Time_s,Ext_Disp_mm,Force_N,Globe_Disp_1_mm,Globe_Disp_2_mm,Stress_Mpa,Strain_mm/mm,DerivitiveForce,AveragedSamples,Ext_Strain_mm/mm
0,47,4.7,0.006035,11.627468959119009,-0.15604084281384953,-0.550376,2.217069552349242,0.0051339555555555555,10.07723236570584,,
1,48,4.8,0.007118,11.451052113656434,-0.16083460200989252,-0.517173,2.036627820939697,0.005120562962962963,,,
2,49,4.9,0.009365,12.82503779546888,-0.16477843000706607,-0.500595,3.0077695153533113,0.005174459259259259,,,
3,50,5.0,0.00382,14.277838996763487,-0.16571230714790433,-0.377413,3.312956344802072,0.0049791703703703704,,,
4,51,5.1,-2.558709e-05,16.309045854831062,-0.16543536224850308,-0.206994,3.956171476137625,0.004881274074074074,,,
5,52,5.2,0.004362,18.875397896307902,-0.16862440160607362,-0.088627,4.678371809100999,0.005232503703703704,,17.940918454173453,
6,53,5.3,0.009116,22.30139106879136,-0.17192171543290974,-0.008598,5.709651128375879,0.005338222222222222,,,
7,54,5.4,0.009527,26.321021620565254,-0.17941122530922124,-0.04793,6.72772807991121,0.005870666666666667,,,
8,55,5.5,0.007376,30.574130871832324,-0.19500916093515802,-0.161974,7.622438771735109,0.006933451851851851,,,
9,56,5.6,0.002125,36.041904051308805,-0.21150568638225573,-0.224237,9.19558583055864,0.0074888,,,
10,57,5.7,0.01121,41.41527432236343,-0.23214977598732553,-0.327621,10.145893451720312,0.008407703703703704,57.42672198518501,,
11,58,5.8,0.009024,47.17915937311673,-0.2530509828480897,-0.390375,11.392688124306327,0.009046044444444444,,,0.0002673777777777778
12,59,5.9,0.009962,54.3583324093691,-0.2761249877486355,-0.470504,13.375187754347023,0.009890666666666667,,,0.00029517037037037037
13,60,6.0,0.011519,62.16854914954936,-0.3116849912490253,-0.673445,15.11174454310026,0.011869185185185186,,,0.0003413037037037037
14,61,6.1,0.011654,70.56711739253525,-0.3440401366064466,-0.771233,16.937391416944138,0.012590459259259258,,,0.0003453037037037037
15,62,6.2,0.004704,79.84444270895375,-0.3771452404331761,-0.837272,19.05988827229005,0.013626903703703704,,75.36764043935847,0.00013937777777777777
16,63,6.3,0.00848,88.89045250639553,-0.4152617431665544,-0.980449,20.62624435812061,0.015127496296296297,,,0.00025125925925925923
17,64,6.4,0.001663,98.18679693313968,-0.4514178165475389,-1.018327,22.461645948945616,0.01605357037037037,,,4.927407407407407e-05
18,65,6.5,0.012504,107.55069095224263,-0.48990872610538494,-1.040438,24.225014058453574,0.01736699259259259,,,0.00037048888888888885
19,66,6.6,0.010283,117.19634525160188,-0.5256399472181321,-1.069886,26.139563633000375,0.018221274074074072,,,0.0003046814814814815
20,67,6.7,0.011619,126.9613794654299,-0.5579113908700943,-1.050056,28.001103403625603,0.018921185185185183,96.39190548301809,,0.00034426666666666667
21,68,6.8,0.015203,136.06516104673562,-0.5908607077643531,-1.090904,29.379322049574547,0.019947674074074075,,,0.00045045925925925925
22,69,6.9,0.007629,145.21738217623974,-0.6206282198316808,-1.072781,31.094697558268592,0.020593985185185185,,,0.00022604444444444444
23,70,7.0,0.006834,155.0701924115998,-0.6475075855940577,-0.940071,33.24125379208287,0.021176474074074074,,,0.0002024888888888889
24,71,7.1,0.011344,165.948935436857,-0.6761717039957555,-0.953343,35.728041620421756,0.022157985185185188,,,0.00033611851851851854
25,72,7.2,0.008075,177.19136474061213,-0.7001989314255397,-0.892988,37.97584868664447,0.02252642962962963,,171.75954592237656,0.00023925925925925926
26,73,7.3,0.012915,188.82769110043722,-0.7176758081610999,-0.7404,40.310489641139476,0.022559051851851853,,,0.0003826666666666666
27,74,7.4,0.007443,201.35712764316943,-0.7434301486864998,-0.790964,43.04119848316686,0.02393528888888889,,,0.00022053333333333335
28,75,7.5,0.023386,214.5079563165496,-0.7641295347760713,-0.685278,45.76119644839068,0.024174162962962962,,,0.0006929185185185185
29,76,7.6,0.014866,229.63041679753545,-0.7832162391257652,-0.642076,49.47032334443212,0.024620237037037036,,,0.0004404740740740741
30,77,7.7,0.014817,245.8395579982396,-0.8001170279469751,-0.609859,52.97121920088791,0.024959081481481484,143.10946837962058,,0.00043902222222222224
31,78,7.8,0.017158,262.4249508558854,-0.818002162819268,-0.554988,56.21317665556789,0.025561925925925925,,,0.0005083851851851852
32,79,7.9,0.012785,277.52986461134674,-0.8331966877280486,-0.524508,58.3226320754717,0.025812829629629632,,,0.0003788148148148148
33,80,8.0,0.021836,292.7194578652477,-0.8515664912343204,-0.544078,61.1715577136515,0.026592325925925926,,,0.0006469925925925926
34,81,8.1,0.00769,307.8092484751769,-0.8646463508816574,-0.442476,63.916708287088426,0.02658802962962963,,,0.00022785185185185186
35,82,8.2,0.010951,321.9963183394121,-0.8827416792011838,-0.494646,66.1235651128376,0.027495703703703706,,314.869014301997,0.0003244740740740741
36,83,8.3,0.017128,336.9510325281515,-0.900477199429417,-0.547751,69.24487939326674,0.027994548148148148,,,0.0005074962962962963
37,84,8.4,0.009045,352.4025086629653,-0.9163102853067264,-0.439386,72.33281520532742,0.028322755555555554,,,0.00026799999999999995
38,85,8.5,0.017667,367.7011381878324,-0.9348199180762331,-0.483625,75.09206659267481,0.029069451851851853,,,0.0005234666666666666
39,86,8.6,0.016237,383.53468299130884,-0.947265655768738,-0.438696,78.26832130965595,0.02898903703703704,,,0.00048109629629629634
40,87,8.7,0.016303,399.28577042236344,-0.9563034684062415,-0.409426,81.14381964483908,0.029004385185185187,149.76515503946013,,
41,88,8.8,0.028201,414.55849830168813,-0.9626507631473153,-0.347746,83.74774657787644,0.028993155555555556,,,
42,89,8.9,0.01933,429.4066985012058,-0.9710111165337967,-0.355703,86.29803903070663,0.029389985185185187,,,
43,90,9.0,0.010305,443.9729217865756,-0.9761010832384261,-0.267745,88.86209396966335,0.029298548148148147,,,
44,91,9.1,0.014479,458.184733847554,-0.9780784880274472,-0.257568,91.32709285978544,0.029126577777777777,,,
45,92,9.2,0.022377,471.5354281768243,-0.9765306343053195,-0.141381,93.39847650758418,0.028819585185185185,,464.63416934145715,
46,93,9.3,0.026208,484.84359355487453,-0.9762410245037997,-0.087332,95.8405488346282,0.028904207407407408,,,
47,94,9.4,0.03373,497.7972131106246,-0.9796315889312854,-0.097151,98.07274546799852,0.029277274074074072,,,
48,95,9.5,0.039591,509.536024507589,-0.985590277808061,-0.058116,99.68239974102849,0.029644059259259257,,,
49,96,9.6,0.053497,519.1229183625636,-0.995436484148615,-0.12323,100.46062763596005,0.03022376296296296,,,
305,352,35.2,0.113994,859.3291857617211,-3.4410889987861837,-0.072158,161.00955715871257,0.10219442962962963,,856.299655254869,
306,353,35.3,0.122889,862.3277832583722,-3.449182141990131,-0.131627,160.89979226785056,0.10279748148148149,,,
307,354,35.4,0.122855,865.5273817559801,-3.461446387135808,-0.176727,161.58460562338144,0.10346983703703704,,,
