,Time_s,Ext_Disp_mm,Force_N,Globe_Disp_1_mm,Globe_Disp_2_mm,Stress_Mpa,Strain_mm/mm,DerivitiveForce,AveragedSamples
17,1.7,-0.053429,10.133861,0.183172,0.477913,1.874558083610803,0.0054273185185185185,13.233296749999994,
18,1.8,-0.067508,10.084221,0.251674,0.628939,1.8653756936736958,0.007457007407407408,,
19,1.9,-0.051386,11.374031,0.360285,0.997862,2.103964298927118,0.010675111111111111,,
20,2.0,-0.063567,13.734383,0.393434,1.046273,2.540581391046985,0.011657303703703704,,
21,2.1,-0.060168,14.47725,0.539266,1.513945,2.6779966703662597,0.015978251851851852,,
22,2.2,-0.05312,16.702987,0.64917,1.761075,3.0897127266000743,0.019234666666666667,,17.63875125
23,2.3,-0.06226,25.640385,0.718312,2.009231,4.742949500554939,0.02128331851851852,,
24,2.4,-0.054872,40.671466,0.728345,2.035617,7.523393636699964,0.021580592592592592,,
25,2.5,-0.058814,56.204385,0.749051,1.874707,10.39666759156493,0.022194103703703703,,
26,2.6,-0.058677,73.253815,0.750482,1.737972,13.55046522382538,0.022236503703703704,,
27,2.7,-0.052081,92.455175,0.784653,1.731593,17.102326119126896,0.02324897777777778,158.22162250000002,
28,2.8,-0.050113,108.990118,0.803923,1.595098,20.160954125046246,0.02381994074074074,,
29,2.9,-0.061007,126.641422,0.836521,1.372883,23.426086200517947,0.024785807407407406,,
30,3.0,-0.04594,147.226487,0.890351,1.433177,27.23390436551979,0.02638077037037037,,
31,3.1,-0.0488,164.330885,0.92959,1.134316,30.397869959304476,0.02754340740740741,,
32,3.2,-0.048279,186.562778,0.96135,0.906315,34.510317795042546,0.028484444444444444,,175.86037375
33,3.3,-0.046154,205.321345,0.998782,0.80202,37.98027099519053,0.029593540740740738,,
34,3.4,-0.037209,229.185096,1.036012,0.884704,42.39457935627081,0.03069665185185185,,
35,3.5,-0.048762,257.429115,1.08737,0.967711,47.61914816870145,0.03221837037037037,,
36,3.6,-0.040315,283.918352,1.125496,1.077018,52.51911801701814,0.033348029629629634,,
37,3.7,-0.031661,308.521602,1.157982,1.075432,57.07021864594894,0.03431057777777778,259.65601925000004,
38,3.8,-0.038251,330.504211,1.186408,1.090697,61.136554014058454,0.03515282962962963,,
39,3.9,-0.027095,360.846747,1.224842,1.120481,66.74930577136516,0.03629161481481481,,
40,4.0,-0.030327,395.907666,1.243844,1.017976,73.23486237513875,0.036854637037037036,,
41,4.1,-0.02415,422.558692,1.274061,0.99089,78.1647598964114,0.03774995555555556,,
42,4.2,-0.017756,448.294844,1.294686,0.961741,82.92542434332225,0.038361066666666666,,435.51639300000005
43,4.3,-0.024268,475.30437,1.324071,0.937417,87.92163706992231,0.03923173333333333,,
44,4.4,-0.026406,499.300133,1.350073,0.903226,92.36036496485387,0.04000216296296297,,
45,4.5,-0.017195,526.608067,1.37935,0.839239,97.41177709951906,0.04086962962962963,,
46,4.6,-0.014382,554.424247,1.400877,0.790941,102.55720440251574,0.041507466666666666,,
47,4.7,-0.004902,588.354011,1.442539,0.817909,108.83352034776175,0.042741896296296294,300.21604299999996,
48,4.8,-0.00149,620.987592,1.482068,0.859785,114.87006881243063,0.043913125925925924,,
49,4.9,-0.006171,655.00267,1.534385,0.883595,121.16216611172771,0.045463259259259266,,
50,5.0,-0.012327,689.022363,1.554497,0.894453,127.45511709211988,0.04605917037037037,,
51,5.1,0.003115,719.679349,1.577295,0.872636,133.12603570107288,0.04673466666666666,,
52,5.2,-0.00361,748.049969,1.629733,0.961636,138.37402312245655,0.04828838518518519,,735.732436
53,5.3,0.001118,786.178063,1.652171,0.937891,145.42694469108397,0.048953214814814815,,
54,5.4,0.017279,828.977184,1.706311,1.02502,153.34391120976693,0.05055736296296296,,
55,5.5,0.020042,871.777315,1.759532,1.09176,161.26106455789864,0.052134281481481484,,
56,5.6,0.020885,910.227987,1.770427,1.062473,168.3736564927858,0.052457096296296295,,
57,5.7,0.030308,948.125455,1.80297,1.0383,175.38391694413616,0.053421333333333335,371.68039024999985,
58,5.8,0.028455,981.505823,1.839268,1.018916,181.55860580836108,0.05449682962962963,,
59,5.9,0.039374,1010.818522,1.872879,0.982144,186.9808586755457,0.05549271111111111,,
60,6.0,0.038455,1045.994859,1.879648,0.930639,193.4877652608213,0.055693274074074074,,
61,6.1,0.048184,1086.351136,1.918512,0.982285,200.95285534591196,0.0568448,,
62,6.2,0.055141,1131.702653,1.976709,0.996916,209.34196318904924,0.05856915555555556,,1107.4128262499999
63,6.3,0.056526,1165.602657,2.006608,1.020886,215.61277413984462,0.05945505185185185,,
64,6.4,0.057248,1204.010737,2.058051,1.009718,222.71748742138368,0.060979288888888886,,
65,6.5,0.065284,1239.380263,2.089001,0.945977,229.26013004069554,0.06189632592592593,,
66,6.6,0.086268,1270.630054,2.131501,1.041265,235.04070551239366,0.06315558518518519,,
67,6.7,0.076692,1297.69583,2.137664,0.965538,240.0473233444321,0.06333819259259259,337.65115975000026,
68,6.8,0.078877,1327.957307,2.155001,0.91211,245.64508083610804,0.06385188148148148,,
69,6.9,0.094964,1360.664411,2.201565,0.939541,251.69522955974844,0.06523155555555556,,
70,7.0,0.100737,1397.523167,2.223862,0.992066,258.5133494265631,0.06589220740740741,,
71,7.1,0.104532,1430.499882,2.266813,0.994773,264.61337069922314,0.06716482962962964,,
72,7.2,0.113524,1461.218743,2.293356,0.916384,270.29573492415835,0.06795128888888889,,1445.063986
73,7.3,0.119112,1491.014152,2.33469,0.938787,275.80727931927487,0.069176,,
74,7.4,0.125309,1522.118293,2.358333,0.871723,281.5609125046245,0.06987653333333334,,
75,7.5,0.130801,1546.055686,2.367411,0.804125,285.9888431372549,0.07014551111111111,,
76,7.6,0.141024,1572.493681,2.405168,0.784052,290.8793342582316,0.07126423703703705,,
77,7.7,0.151571,1604.024549,2.428545,0.82683,296.7119032556419,0.07195688888888889,274.95879975,
78,7.8,0.167213,1639.266934,2.476885,0.928934,303.23102737698855,0.07338918518518518,,
79,7.9,0.183108,1666.384066,2.496733,0.847442,308.24714502404737,0.07397727407407408,,
80,8.0,0.194875,1686.373757,2.542601,0.917839,311.94483111357755,0.07533632592592593,,
81,8.1,0.206605,1707.077605,2.566858,0.867148,315.7746217166112,0.07605505185185185,,
82,8.2,0.215961,1731.948666,2.601475,0.882105,320.3752619311876,0.07708074074074074,,1720.02278575
83,8.3,0.224203,1754.691115,2.62984,0.853867,324.5821522382538,0.07792118518518519,,
84,8.4,0.239918,1771.660946,2.658446,0.857698,327.72122567517573,0.07876877037037038,,
85,8.5,0.245617,1791.201507,2.690059,0.927507,331.33583185349613,0.07970545185185186,,
86,8.6,0.265159,1813.386587,2.736218,0.949536,335.439620236774,0.08107312592592593,,
87,8.7,0.279989,1835.727833,2.773938,0.997621,339.57229615242323,0.08219075555555555,184.6084065,
88,8.8,0.306549,1852.676161,2.818691,0.98081,342.7073919718831,0.08351677037037036,,
89,8.9,0.320459,1869.631839,2.838866,0.982553,345.8438473917869,0.08411454814814814,,
90,9.0,0.342549,1887.966716,2.886322,0.982906,349.2354265630781,0.08552065185185184,,
91,9.1,0.356599,1897.680904,2.921584,1.024449,351.0323536810951,0.08656545185185185,,
92,9.2,0.380518,1910.349926,2.936318,0.9586,353.3758649648539,0.08700201481481482,,1904.63119225
93,9.3,0.388179,1922.527223,2.990821,1.038404,355.6284171291158,0.08861691851851852,,
94,9.4,0.415712,1936.756759,3.030616,1.068633,358.2605917499076,0.08979602962962964,,
95,9.5,0.431416,1946.262688,3.079113,1.116311,360.01899519052904,0.09123297777777778,,
96,9.6,0.455433,1957.222524,3.122377,1.111827,362.04634184239734,0.09251487407407408,,
97,9.7,0.469975,1968.095927,3.157016,1.103527,364.0577001479838,0.09354121481481481,93.6255255000001,
98,9.8,0.498583,1976.882903,3.20209,1.100685,365.68311191268964,0.09487674074074075,,
99,9.9,0.516427,1981.479019,3.224135,1.10629,366.53329985201634,0.09552992592592592,,
100,10.0,0.538182,1988.539983,3.263533,1.091432,367.83943451720313,0.09669727407407407,,
101,10.1,0.546858,1999.691941,3.316332,1.124331,369.90231982981874,0.09826168888888889,,
102,10.2,0.581021,2002.323598,3.378205,1.269099,370.3891228264891,0.10009496296296296,,1998.25671775
103,10.3,0.585657,2002.471349,3.42305,1.24654,370.41645375508693,0.1014237037037037,,
104,10.4,0.611554,2002.668588,3.427469,1.146637,370.4529389567148,0.10155463703703703,,
105,10.5,0.620889,2011.969179,3.474839,1.132218,372.173359045505,0.10295819259259259,,
