,Time_s,Ext_Disp_mm,Force_N,Globe_Disp_1_mm,Globe_Disp_2_mm,Stress_Mpa,Strain_mm/mm,DerivitiveForce,AveragedSamples
17,1.7,-0.000586,7.318698,0.084505,0.392199,1.548111686938128,0.0025961597542242705,14.677472749999996,
18,1.8,0.004993,8.344599,0.133711,0.562446,1.765118773135907,0.004107864823348695,,
19,1.9,0.001115,11.272447,0.163886,0.665866,2.384441459545214,0.005034900153609832,,
20,2.0,-0.003155,11.972064,0.239384,1.056017,2.532430248545743,0.007354347158218127,,
21,2.1,0.002272,11.261898,0.282212,1.136994,2.382210047593866,0.008670107526881722,,
22,2.2,-0.000933,16.929415,0.332253,1.436794,3.581050237969328,0.01020746543778802,,14.5640925
23,2.3,0.001008,18.092993,0.401237,1.563407,3.8271799048122688,0.012326789554531491,,
24,2.4,0.001371,24.227743,0.447785,1.877473,5.124853093601269,0.0137568356374808,,
25,2.5,0.006434,24.878282,0.486006,2.014594,5.262460497091485,0.014931059907834103,,
26,2.6,0.002827,15.361011,0.49506,2.022561,3.249288418826018,0.015209216589861753,,
27,2.7,0.004145,17.587556,0.487627,1.687322,3.7202656795346374,0.014980860215053763,19.060229,
28,2.8,0.001974,19.986831,0.506845,1.564561,4.227780222104706,0.015571274961597542,,
29,2.9,0.004724,23.073088,0.479517,1.328309,4.880610893707033,0.014731705069124426,,
30,3.0,0.005191,26.446028,0.433651,0.825728,5.59408313061872,0.013322611367127498,,
31,3.1,0.007899,30.446695,0.418591,0.576954,6.440337387625594,0.012859938556067589,,
32,3.2,0.005457,34.820137,0.407975,0.321284,7.365444103648864,0.012533794162826422,,33.6243215
33,3.3,-0.001132,42.784426,0.409386,0.052766,9.050116552088843,0.01257714285714286,,
34,3.4,0.003265,49.474905,0.433851,-0.058131,10.465342147012162,0.013328755760368665,,
35,3.5,-0.001714,54.621532,0.466542,-0.088257,11.553999365415125,0.014333087557603688,,
36,3.6,0.009508,59.895163,0.4963,0.00109,12.6695215230037,0.01524731182795699,,
37,3.7,0.003315,67.73925,0.511814,0.106302,14.328767847699629,0.015723932411674347,65.40480575000001,
38,3.8,0.001437,74.092958,0.528255,0.081974,15.672756848228449,0.01622903225806452,,
39,3.9,0.006914,82.268098,0.532426,0.21592,17.402030248545742,0.016357173579109062,,
40,4.0,0.005095,87.336961,0.588126,0.632135,18.47423818085669,0.018068387096774195,,
41,4.1,0.008477,95.317047,0.631246,0.877082,20.162252141723958,0.019393118279569892,,
42,4.2,0.014713,103.175762,0.681901,1.135274,21.82459270227393,0.020949339477726574,,99.02912725
43,4.3,0.011838,110.286739,0.716588,1.274894,23.328765520888417,0.02201499231950845,,
44,4.4,0.008314,119.845255,0.777762,1.428253,25.350662083553672,0.023894377880184333,,
45,4.5,0.010914,127.56696,0.825779,1.508019,26.98402115282919,0.025369554531490018,,
46,4.6,0.011504,138.35111,0.842354,1.438141,29.265173982020094,0.02587877112135177,,
47,4.7,0.014257,148.596498,0.902325,1.61651,31.4323634056055,0.02772119815668203,91.172885,
48,4.8,0.013271,158.21156,0.949246,1.754323,33.46622104706504,0.029162703533026118,,
49,4.9,0.018819,166.823758,0.965969,1.803571,35.28794457958752,0.02967646697388633,,
50,5.0,0.01658,177.525389,1.023963,1.82055,37.551642305658376,0.03145815668202765,,
51,5.1,0.029793,183.234791,1.048793,1.74284,38.75934235854046,0.03222098310291859,,
52,5.2,0.013137,194.25749,1.109098,1.784138,41.090955050237966,0.034073671274961595,,190.20201225
53,5.3,0.021869,205.790379,1.179952,1.92812,43.530487361184555,0.03625044546850999,,
54,5.4,0.028804,213.736683,1.192456,1.738894,45.21135547329455,0.036634592933947774,,
55,5.5,0.026725,226.796659,1.246748,1.751428,47.973909888947645,0.03830254992319509,,
56,5.6,0.030841,235.71901,1.286305,1.85346,49.86123955579058,0.03951781874039939,,
57,5.7,0.022594,245.048192,1.315089,1.731806,51.83462548915917,0.04040211981566821,116.24132724999998,
58,5.8,0.024748,256.239035,1.336196,1.607245,54.20180539397144,0.04105056835637481,,
59,5.9,0.028203,268.315988,1.392743,1.790642,56.75642263352724,0.04278780337941629,,
60,6.0,0.030446,284.388581,1.421138,1.658234,60.15623077736647,0.04366015360983103,,
61,6.1,0.036206,301.157273,1.451848,1.675073,63.7032835536753,0.044603625192012296,,
62,6.2,0.037937,314.164919,1.472564,1.525536,66.4547686938128,0.04524006144393242,,306.4433395
63,6.3,0.038046,326.062585,1.48813,1.288713,68.9714616604971,0.045718279569892474,,
64,6.4,0.035721,339.226562,1.518058,1.35137,71.75601523003702,0.04663772657450077,,
65,6.5,0.036293,349.294562,1.561602,1.321705,73.88568207297726,0.04797548387096774,,
66,6.6,0.039484,365.900134,1.5977,1.2957,77.39823035430989,0.04908448540706605,,
67,6.7,0.049904,377.032806,1.632633,1.32352,79.75310544685351,0.050157695852534566,125.35974199999998,
68,6.8,0.044799,387.504446,1.650171,1.314862,81.96815356953992,0.05069649769585254,,
69,6.9,0.044193,399.801689,1.674577,1.169011,84.56936837652036,0.051446298003072204,,
70,7.0,0.042117,412.462582,1.677634,1.074546,87.24750544685351,0.051540215053763445,,
71,7.1,0.038767,426.738648,1.716611,1.109467,90.26729730301427,0.052737665130568365,,
72,7.2,0.051189,437.085614,1.765991,1.20828,92.45597334743522,0.054254715821812606,,431.80308149999996
73,7.3,0.052353,450.925482,1.812385,1.358874,95.38349698572183,0.05568003072196621,,
74,7.4,0.043472,462.419883,1.823962,1.284194,97.81488799576944,0.05603569892473119,,
75,7.5,0.053414,472.222934,1.854308,1.222558,99.88851062929668,0.05696798771121352,,
76,7.6,0.056448,480.39889,1.862926,1.110918,101.61795663670016,0.05723274961597543,,
77,7.7,0.0529,491.988368,1.860457,0.952709,104.06945912215758,0.057156897081413215,103.65281075000016,
78,7.8,0.059751,503.161945,1.901719,1.042069,106.43298677948175,0.05842454685099847,,
79,7.9,0.059524,509.512035,1.941122,1.120245,107.77621047065045,0.059635084485407074,,
80,8.0,0.052773,517.576587,1.936113,1.074778,109.4820913802221,0.059481198156682034,,
81,8.1,0.05561,531.359689,1.965519,1.037033,112.39760740349021,0.060384608294930885,,
82,8.2,0.059134,540.909989,1.993015,0.960428,114.41776604970914,0.06122933947772658,,535.45589225
83,8.3,0.051337,551.977304,2.029906,0.903613,116.75881628767847,0.06236270353302612,,
84,8.4,0.056137,569.28536,2.060168,0.977729,120.41995980962453,0.06329241167434717,,
85,8.5,0.066701,581.317227,2.077135,0.929176,122.96504008461132,0.06381367127496161,,
86,8.6,0.05749,591.608083,2.103224,0.998228,125.14184727657323,0.06461517665130569,,
87,8.7,0.065433,604.450328,2.150539,1.207971,127.85834542570069,0.06606878648233488,112.21847474999993,
88,8.8,0.060325,611.725783,2.163136,1.097111,129.39730999471178,0.06645579109062981,,
89,8.9,0.06907,621.97798,2.164246,0.933302,131.5659397144368,0.06648989247311828,,
90,9.0,0.072403,633.09984,2.202259,1.102578,133.9185277630883,0.06765772657450078,,
91,9.1,0.073639,641.86562,2.203553,0.997867,135.77273823373878,0.06769748079877112,,
92,9.2,0.07378,652.686126,2.237695,1.022017,138.0615813855103,0.06874639016897081,,647.674367
93,9.3,0.063655,663.045882,2.25037,0.91926,140.25296287678478,0.06913579109062981,,
94,9.4,0.06722,671.727227,2.279194,0.922636,142.08931295610788,0.07002132104454685,,
95,9.5,0.072881,682.784828,2.300497,0.929157,144.4283084082496,0.07067579109062981,,
96,9.6,0.081299,692.286865,2.328997,0.945257,146.43825806451613,0.07155136712749617,,
97,9.7,0.082918,705.148272,2.345633,0.806777,149.15880951877313,0.07206245775729647,100.62307175000012,
98,9.8,0.082006,719.531484,2.378774,0.902567,152.20126578529877,0.07308061443932412,,
99,9.9,0.090463,728.810943,2.41378,1.040079,154.16413389740876,0.07415606758832566,,
100,10.0,0.084935,737.310903,2.420355,0.915403,155.96211591750398,0.07435806451612903,,
101,10.1,0.085392,744.51799,2.438522,0.968949,157.48661872025386,0.07491619047619048,,
102,10.2,0.088425,752.395697,2.433845,0.825094,159.15297662612375,0.07477250384024578,,748.2974387500001
103,10.3,0.086119,758.965165,2.451289,0.841254,160.54260497091485,0.07530841781874041,,
104,10.4,0.083458,764.552267,2.455603,0.731977,161.72443511369647,0.07544095238095239,,
105,10.5,0.085753,773.40196,2.486206,0.783174,163.59639555790588,0.07638113671274963,,
106,10.6,0.093535,785.3442,2.496499,0.692604,166.12251718667372,0.0766973579109063,,
107,10.7,0.088703,794.231239,2.53791,0.806906,168.00237736647276,0.07796958525345624,71.56681600000002,
108,10.8,0.093251,795.756653,2.533228,0.654041,168.32504558434692,0.0778257450076805,,
109,10.9,0.087363,807.74713,2.546289,0.543409,170.86137070333157,0.07822700460829493,,
110,11.0,0.090817,811.765235,2.556464,0.569371,171.71131359069275,0.07853960061443933,,
111,11.1,0.097445,819.730523,2.57718,0.587619,173.39619735589633,0.07917603686635945,,
112,11.2,0.088904,823.265452,2.565377,0.542809,174.1439348492861,0.07881342549923195,,819.8642547500001
113,11.3,0.090256,824.695809,2.582899,0.542807,174.44649582231625,0.07935173579109063,,
114,11.4,0.091202,824.451544,2.591867,0.577072,174.39482686409306,0.07962725038402459,,
115,11.5,0.09071,820.38258,2.589569,0.426512,173.53412585933367,0.07955665130568357,,
116,11.6,0.093398,820.421288,2.598489,0.437609,173.5423136964569,0.07983069124423964,,
117,11.7,0.095806,816.861955,2.595968,0.2458,172.7894140666314,0.07975324116743472,-10.008867750000036,
118,11.8,0.085076,811.808287,2.637283,0.420223,171.72042030671602,0.08102251920122888,,
119,11.9,0.099871,811.625505,2.695881,0.623419,171.6817567424643,0.08282276497695854,,
120,12.0,0.089808,813.450094,2.686703,0.548879,172.06770893707034,0.08254079877112136,,
121,12.1,0.093107,808.368306,2.691696,0.472421,170.99276700158646,0.0826941935483871,,
122,12.2,0.088085,808.615144,2.675604,0.464724,171.0449802221047,0.08219981566820277,,809.8553870000001
123,12.3,0.09359,808.988004,2.699844,0.49642,171.12385066102593,0.08294451612903227,,
124,12.4,0.097805,807.023407,2.680018,0.359981,170.7082828133263,0.08233542242703534,,
125,12.5,0.095891,810.280762,2.691525,0.425719,171.39730555261767,0.0826889400921659,,
126,12.6,0.089273,809.356772,2.685709,0.360515,171.20185552617662,0.08251026113671277,,
127,12.7,0.095356,809.458091,2.691206,0.397679,171.22328736118456,0.08267913978494625,-1.5174862500000472,
128,12.8,0.096343,807.768233,2.691167,0.240161,170.86583458487573,0.08267794162826422,,
129,12.9,0.081548,807.738922,2.68763,-0.032221,170.85963447911158,0.08256927803379417,,
130,13.0,0.07671,809.034987,2.70965,0.095565,171.13378889476468,0.0832457757296467,,
131,13.1,0.106139,809.607708,2.682648,-0.033276,171.25493558963512,0.08241622119815668,,
132,13.2,0.114278,806.768875,2.696739,0.084629,170.65444209413008,0.08284912442396314,,808.33790075
133,13.3,0.08677,807.940033,2.684096,-0.067638,170.9021751454257,0.08246070660522274,,
134,13.4,0.107563,806.711461,2.679606,0.008015,170.64229740877843,0.08232276497695853,,
135,13.5,0.105922,806.699084,2.684422,-0.029423,170.63967932310945,0.08247072196620585,,
136,13.6,0.098234,809.000814,2.689358,0.010577,171.12656033844527,0.08262236559139785,,
137,13.7,0.12773,808.742112,2.693934,0.018585,171.0718375462718,0.08276294930875577,-1.3042432500000132,
138,13.8,0.139131,808.234589,2.692956,-0.007052,170.96448207297726,0.08273290322580647,,
139,13.9,0.131378,807.927481,2.684259,-0.005155,170.89952004230565,0.0824657142857143,,
