,index,Time_s,Ext_Disp_mm,Force_N,Globe_Disp_1_mm,Globe_Disp_2_mm,Stress_Mpa,Strain_mm/mm,DerivitiveForce,AveragedSamples,Ext_Strain_mm/mm
0,27,2.7,0.004087,5.530811,0.189242,0.545257,1.0132102881638487,0.005708657616892911,-4.674650999999999,,
1,28,2.8,0.000669,1.915804,0.204913,0.605068,0.3509634161979959,0.0061813876319758675,,,
2,29,2.9,-0.002456,5.4427,0.213752,0.600259,0.9970688991884517,0.0064480241327300155,,,
3,30,3.0,0.004482,5.91253,0.187338,0.504217,1.0831388425815671,0.005651221719457014,,,
4,31,3.1,0.003726,4.769652,0.211796,0.413705,0.8737706780002565,0.006389019607843138,,,
5,32,3.2,0.006955,7.045188,0.196516,0.289644,1.290634766519501,0.0059280844645550525,,6.178119000000001,
6,33,3.3,0.006769,6.985106,0.204428,0.17827,1.279628116584535,0.006166757164404224,,,
7,34,3.4,0.005543,9.9735,0.199952,0.097646,1.8270833714987087,0.006031734539969834,,,
8,35,3.5,0.001638,13.202874,0.190942,0.045799,2.4186846685108176,0.005759939668174963,,,
9,36,3.6,0.005365,15.0014,0.218766,0.092255,2.7481634821477643,0.006599276018099547,,,
10,37,3.7,0.011635,14.535438,0.2753,0.234981,2.6628021323758406,0.008304675716440422,45.007825749999995,,
11,38,3.8,0.010034,22.300566,0.295669,0.259147,4.085325443786982,0.008919125188536953,,,0.000302684766214178
12,39,3.9,-0.00031,29.472589,0.300717,0.240759,5.399195596021031,0.009071402714932127,,,9.351432880844647e-06
13,40,4.0,0.002481,36.608775,0.340971,0.430342,6.706500632018614,0.010285701357466065,,,7.484162895927603e-05
14,41,4.1,3.9123e-05,47.208267,0.320406,0.310581,8.648261857218753,0.009665339366515839,,,1.1801809954751132e-06
15,42,4.2,0.005923,55.037451,0.328121,0.363835,10.082519830728929,0.009898069381598793,,51.18594475,0.00017867269984917045
16,43,4.3,0.007962,65.889286,0.335586,0.370731,12.070508729184604,0.010123257918552037,,,0.00024018099547511314
17,44,4.4,0.007271,76.118175,0.356962,0.442752,13.944377782255849,0.010768084464555053,,,0.00021933634992458523
18,45,4.5,0.004668,90.629756,0.367782,0.497109,16.602809460127872,0.011094479638009051,,,0.00014081447963800906
19,46,4.6,0.01052,102.22838,0.365049,0.41104,18.727605473830767,0.011012036199095023,,,0.0003173453996983409
20,47,4.7,0.011561,113.317872,0.397523,0.348859,20.75913166138458,0.011991644042232278,110.56644849999998,,0.00034874811463046757
21,48,4.8,0.00372,123.842759,0.403338,0.303393,22.687225713081872,0.012167058823529411,,,0.00011221719457013576
22,49,4.9,0.006335,135.459956,0.426281,0.357722,24.815424185245575,0.012859155354449474,,,0.00019110105580693817
23,50,5.0,0.006623,146.488181,0.438476,0.267162,26.835726638210566,0.013227028657616893,,,0.00019978883861236806
24,51,5.1,0.013084,157.529447,0.458336,0.384306,28.85841812153077,0.013826123680241328,,,0.0003946907993966818
25,52,5.2,0.01341,165.610044,0.486037,0.446215,30.33873339806181,0.014661749622926094,,161.75239324999998,0.0004045248868778281
26,53,5.3,0.001435,177.381901,0.502232,0.470922,32.495264623445145,0.015150286576168931,,,4.328808446455506e-05
27,54,5.4,0.005403,189.829488,0.514971,0.44569,34.77558539579021,0.015534570135746606,,,0.0001629864253393665
28,55,5.5,0.00899,201.994137,0.550228,0.507848,37.004073680546654,0.016598129713423834,,,0.00027119155354449475
29,56,5.6,0.013572,217.212799,0.58014,0.604703,39.792038214226835,0.017500452488687784,,,0.00040941176470588237
30,57,5.7,0.015208,233.708607,0.618762,0.6259,42.813967977723635,0.018665520361990953,156.824059,,0.000458763197586727
31,58,5.8,0.008092,254.548098,0.628008,0.631243,46.63163353912104,0.01894443438914027,,,0.00024410256410256411
32,59,5.9,0.016687,277.469228,0.678826,0.707464,50.830642460659135,0.02047740573152338,,,0.0005033785822021117
33,60,6.0,0.012719,295.261874,0.699233,0.733511,54.09014490629637,0.021093001508295628,,,0.00038368024132730017
34,61,6.1,0.007896,312.087057,0.729006,0.76535,57.172414127905924,0.02199113122171946,,,0.0002381900452488688
35,62,6.2,0.011039,325.029287,0.744613,0.726452,59.54335043142141,0.022461930618401207,,318.57645225,0.00033300150829562595
36,63,6.3,0.015927,341.927591,0.760327,0.725835,62.63901496693353,0.022935957767722472,,,0.0004804524886877828
37,64,6.4,0.00263,358.570255,0.773291,0.725481,65.68784783922912,0.02332702865761689,,,7.933634992458523e-05
38,65,6.5,0.010797,375.652776,0.788591,0.674472,68.81725978712882,0.023788567119155356,,,0.00032570135746606333
39,66,6.6,0.016425,394.714739,0.833551,0.714671,72.30929323831683,0.02514482654600302,,,0.0004954751131221719
40,67,6.7,0.020147,411.407241,0.850862,0.658034,75.3672561232528,0.025667028657616893,178.98416674999999,,
41,68,6.8,0.022082,427.091862,0.868913,0.67684,78.2405814571235,0.026211553544494722,,,
42,69,6.9,0.025677,446.254171,0.902123,0.628303,81.75099767343873,0.027213363499245854,,,
43,70,7.0,0.025824,467.715985,0.920217,0.623088,85.68266895048272,0.027759185520361992,,,
44,71,7.1,0.01847,488.297843,0.942197,0.599971,89.45313774341878,0.028422232277526396,,,
45,72,7.2,0.029306,508.316904,0.972976,0.650721,93.12050561489,0.029350708898944193,,497.560619,
46,73,7.3,0.024485,525.911744,0.973336,0.595533,96.34377122758167,0.02936156862745098,,,
47,74,7.4,0.035669,538.631879,0.992909,0.617747,98.67402110392585,0.029952006033182505,,,
48,75,7.5,0.032719,557.178682,1.016496,0.645257,102.07168043673403,0.030663529411764708,,,
49,76,7.6,0.032051,575.605965,1.02633,0.539729,105.44744444647993,0.030960180995475112,,,
245,272,27.2,0.77753,1239.977335,4.400836,0.571636,227.1561608075183,0.13275523378582202,,1239.30523025,
246,273,27.3,0.773499,1243.663672,4.435398,0.6753,227.83147489328962,0.13379782805429866,,,
247,274,27.4,0.778738,1244.401017,4.457417,0.679693,227.96655192628282,0.1344620512820513,,,
248,275,27.5,0.777448,1241.7497,4.466765,0.66976,227.48084708813457,0.1347440422322775,,,
249,276,27.6,0.783926,1241.818764,4.523984,0.739892,227.49349918478762,0.1364701055806938,,,
250,277,27.7,0.774712,1246.874165,4.540396,0.737229,228.4196173081503,0.13696518853695325,12.248765750000075,,
251,278,27.8,0.782302,1247.217799,4.58815,0.783261,228.48256892666754,0.13840573152337857,,,
252,279,27.9,0.779007,1250.037242,4.61193,0.753095,228.99907340575598,0.13912307692307693,,,
253,280,28.0,0.773995,1252.269935,4.650992,0.805133,229.4080889222709,0.14030141779788838,,,
254,281,28.1,0.781603,1249.955589,4.688675,0.853067,228.98411508234562,0.14143815987933636,,,
255,282,28.2,0.778713,1251.251319,4.695383,0.829904,229.22148478575485,0.14164051282051282,,1251.553996,
256,283,28.3,0.778494,1252.739141,4.729806,0.834571,229.49404455273236,0.14267891402714933,,,
257,284,28.4,0.77688,1252.514665,4.764619,0.85837,229.45292194112153,0.1437290799396682,,,
258,285,28.5,0.772696,1253.68633,4.790952,0.915073,229.66756370564423,0.14452343891402716,,,
259,286,28.6,0.777695,1255.965067,4.843619,0.897249,230.0850141975196,0.14611218702865764,,,
260,287,28.7,0.778721,1254.505842,4.855171,0.891181,229.81769322366134,0.14646066365007543,4.973354249999829,,
261,288,28.8,0.782522,1256.872047,4.885016,0.838459,230.25116731089824,0.14736096530920062,,,
262,289,28.9,0.782734,1257.436652,4.915384,0.854449,230.35459944675478,0.14827704374057318,,,
263,290,29.0,0.783557,1259.719316,4.957336,0.862194,230.77276934068553,0.1495425641025641,,,
264,291,29.1,0.780978,1255.676544,4.981525,0.824353,230.03215857255393,0.15027224736048267,,,
265,292,29.2,0.782285,1253.604107,5.010934,0.886685,229.6525009617675,0.15115939668174963,,1256.52735025,
266,293,29.3,0.772959,1257.109434,5.020861,0.824711,230.29465513767016,0.1514588536953243,,,
267,294,29.4,0.775145,1257.845963,5.038636,0.775628,230.429582684522,0.15199505279034692,,,
268,295,29.5,0.782473,1261.35423,5.082773,0.820097,231.07227545019876,0.1533264856711916,,,
269,296,29.6,0.769771,1261.693237,5.11565,0.7684,231.13437943100007,0.1543182503770739,,,
270,297,29.7,0.776618,1260.978212,5.14854,0.81976,231.003391283639,0.155310407239819,7.7986807500001305,,
271,298,29.8,0.771854,1264.191358,5.168507,0.800352,231.592019711653,0.15591273001508296,,,
272,299,29.9,0.784429,1263.068652,5.194943,0.785404,231.38634693241983,0.1567101960784314,,,
273,300,30.0,0.781284,1263.599193,5.244777,0.813838,231.48353875464858,0.15821348416289593,,,
274,301,30.1,0.782613,1263.841947,5.247942,0.748836,231.52800978254896,0.1583089592760181,,,
275,302,30.2,0.784425,1265.72346,5.286689,0.773363,231.8726913001264,0.15947779788838612,,1264.326031,
276,303,30.3,0.786209,1264.139524,5.316309,0.830313,231.58252404418636,0.16037131221719458,,,
277,304,30.4,0.778814,1266.306921,5.347912,0.872602,231.97957773828938,0.16132464555052792,,,
278,305,30.5,0.775613,1266.018679,5.389349,0.864581,231.92677359078172,0.16257463046757165,,,
279,306,30.6,0.783188,1265.105683,5.417094,0.84646,231.75951838349792,0.16341158371040723,,,
280,307,30.7,0.77936,1269.561949,5.47837,0.932272,232.57587868906518,0.16526003016591254,3.8562607500000468,,
281,308,30.8,0.773706,1268.128492,5.481802,0.880414,232.31327825306394,0.16536355957767723,,,
282,309,30.9,0.780088,1269.914639,5.521961,0.922289,232.64048931064175,0.1665749924585219,,,
283,310,31.0,0.779672,1265.25102,5.555213,0.872848,231.7861432209134,0.1675780693815988,,,
284,311,31.1,0.779337,1267.58094,5.568065,0.903325,232.21297012109113,0.16796576168929112,,,
285,312,31.2,0.775652,1270.408208,5.599925,0.881203,232.73090809167022,0.16892684766214178,,1268.18229175,
286,313,31.3,0.777305,1269.488999,5.641445,0.915273,232.56251470130252,0.1701793363499246,,,
287,314,31.4,0.776147,1268.527537,5.660217,0.877223,232.38638082327296,0.17074561085972853,,,
288,315,31.5,0.780394,1268.112486,5.697621,0.871524,232.31034605308957,0.1718739366515837,,,
289,316,31.6,0.774644,1273.396676,5.741158,0.91376,233.27837690292563,0.17318726998491707,,,
290,317,31.7,0.787028,1270.586876,5.77056,0.824147,232.76363896165756,0.17407420814479638,1.119609999999962,,
291,318,31.8,0.777709,1271.856205,5.82159,0.954618,232.99617216553395,0.1756135746606335,,,
292,319,31.9,0.783908,1268.39891,5.860142,0.955292,232.3628171542675,0.17677653092006032,,,
293,320,32.0,0.78038,1270.814799,5.863212,0.867278,232.80539304229947,0.17686914027149322,,,
294,321,32.1,0.778385,1267.667027,5.90246,0.941099,232.22874072581385,0.17805309200603317,,,
295,322,32.2,0.778206,1268.197274,5.93042,0.9359,232.3258786890652,0.17889653092006033,,1269.30190175,
296,323,32.3,0.781914,1270.528507,5.958389,0.889299,232.75294612270324,0.17974024132730018,,,
297,324,32.4,0.774917,1274.038237,5.989388,0.923791,233.3959069009105,0.1806753544494721,,,
298,325,32.5,0.776007,1274.805668,6.002776,0.863693,233.5364955025922,0.18107921568627453,,,
299,326,32.6,0.779348,1277.467571,6.053055,0.87734,234.02413963031492,0.18259592760180995,,,
300,327,32.7,0.780462,1274.737527,6.105343,0.942892,233.52401249381722,0.1841732428355958,4.094147750000047,,
301,328,32.8,0.778415,1274.626845,6.142806,0.901071,233.50373623756573,0.18530334841628962,,,
302,329,32.9,0.778097,1271.767577,6.176821,0.893353,232.97993606536357,0.18632944193061843,,,
303,330,33.0,0.782788,1276.207556,6.214699,0.985581,233.79331269349848,0.18747206636500757,,,
304,331,33.1,0.774698,1270.913421,6.224479,0.910603,232.82345998131424,0.18776708898944192,,,
305,332,33.2,0.781094,1271.095208,6.253577,0.909362,232.85676223276607,0.18864485671191555,,1273.3960495000001,
306,333,33.3,0.776795,1275.368013,6.28584,0.925428,233.6395136204591,0.18961809954751133,,,
307,334,33.4,0.781691,1275.391993,6.31912,0.927236,233.6439066078004,0.19062202111613877,,,
308,335,33.5,0.776109,1277.240149,6.356507,0.994047,233.9824773297672,0.19174983408748114,,,
309,336,33.6,0.782408,1274.496338,6.374099,0.906149,233.47982816421492,0.19228051282051284,,,
310,337,33.7,0.784954,1273.543269,6.400667,0.836234,233.30523183175484,0.19308196078431375,-2.0087040000000798,,
311,338,33.8,0.774179,1276.016956,6.43328,0.822366,233.75839595508089,0.1940657616892911,,,
312,339,33.9,0.778478,1275.085947,6.46411,0.80495,233.58784087786472,0.19499577677224736,,,
313,340,34.0,0.780861,1270.460687,6.473403,0.736559,232.74052191913827,0.1952761085972851,,,
314,341,34.1,0.773932,1273.086489,6.518159,0.819503,233.22155256746115,0.19662621417797888,,,
315,342,34.2,0.779381,1271.07344,6.555525,0.851444,232.85277447011194,0.1977533936651584,,1271.3873455,
316,343,34.3,0.779338,1270.928766,6.560964,0.77329,232.82627109018634,0.19791746606334842,,,
317,344,34.4,0.781563,1276.550154,6.596191,0.784278,233.85607452323816,0.1989801206636501,,,
318,345,34.5,0.781524,1275.389198,6.624857,0.755576,233.6433945811274,0.19984485671191557,,,
319,346,34.6,0.780253,1272.245684,6.647759,0.776614,233.06752230384527,0.2005357164404223,,,
320,347,34.7,0.784097,1272.107799,6.661072,0.726033,233.04226262663275,0.20093731523378583,2.254410000000007,,
321,348,34.8,0.782489,1274.022611,6.701205,0.754517,233.39304431458044,0.202147963800905,,,
322,349,34.9,0.783521,1274.651735,6.748228,0.799501,233.5082959312657,0.20356645550527905,,,
323,350,35.0,0.785435,1274.18217,6.779004,0.85925,233.42227453422979,0.20449484162895928,,,
324,351,35.1,0.777546,1275.894104,6.830298,0.882127,233.73589023027463,0.20604217194570137,,,
325,352,35.2,0.780092,1273.555136,6.838256,0.798146,233.30740579258799,0.2062822322775264,,1273.6417555,
326,353,35.3,0.778849,1270.935612,6.872887,0.877957,232.82752523494608,0.20732690799396683,,,
327,354,35.4,0.781795,1272.719768,6.902412,0.858923,233.15437155366664,0.20821755656108598,,,
328,355,35.5,0.777673,1272.507617,6.919064,0.830328,233.11550680564972,0.20871987933634992,,,
329,356,35.6,0.780592,1272.13581,6.95298,0.85672,233.04739406818476,0.20974298642533937,,,
330,357,35.7,0.776258,1272.091271,6.973901,0.887579,233.0392347994944,0.2103740874811463,-1.6875155000000177,,
331,358,35.8,0.780359,1272.779639,7.001262,0.845912,233.16533954970967,0.21119945701357465,,,
332,359,35.9,0.777522,1271.607545,7.021162,0.766625,232.95061919504647,0.21179975867269987,,,
333,360,36.0,0.780489,1273.549473,7.056667,0.782607,233.30636836609452,0.21287079939668177,,,
334,361,36.1,0.777525,1272.991858,7.129317,0.838267,233.20421675490505,0.21506235294117648,,,
335,362,36.2,0.782863,1271.260992,7.146794,0.873718,232.88713283382492,0.21558956259426848,,1271.95424,
336,363,36.3,0.779912,1270.014637,7.15562,0.790811,232.65880832432632,0.2158558069381599,,,
337,364,36.4,0.783952,1269.258415,7.203434,0.852062,232.5202731419569,0.21729815987933634,,,
338,365,36.5,0.771571,1271.866924,7.222993,0.856396,232.99813581988386,0.21788817496229262,,,
339,366,36.6,0.783947,1270.112552,7.248428,0.834368,232.676745745324,0.21865544494720965,,,
340,367,36.7,0.784803,1270.424099,7.286964,0.878697,232.7338192243575,0.21981791855203622,-2.47092049999992,,
341,368,36.8,0.775629,1270.680202,7.303224,0.847318,232.78073570630372,0.22030841628959277,,,
342,369,36.9,0.780883,1268.653645,7.338393,0.896507,232.4094830270944,0.22136932126696834,,,
343,370,37.0,0.776861,1268.815734,7.359654,0.852168,232.4391767270596,0.22201067873303168,,,
