,Time_s,Ext_Disp_mm,Force_N,Globe_Disp_1_mm,Globe_Disp_2_mm,Stress_Mpa,Strain_mm/mm
281,28.1,0.095249,758.4308644397023,-3.5419410352140126,-0.47126,137.27120248999555,0.10560005841121495
282,28.2,0.094987,764.1626291712159,-3.5766335965814378,-0.686614,138.46012289906625,0.10699080023364486
283,28.3,0.103357,769.3896576937257,-3.606475426129599,-0.683624,139.16535864828813,0.10750817757009345
284,28.4,0.098228,774.3025797812326,-3.6402264472354275,-0.811045,139.89949044019565,0.10877932242990652
285,28.5,0.107767,779.2147249865947,-3.6780737480253056,-0.971324,140.7728035571365,0.11018376168224299
286,28.6,0.101297,783.6488704189961,-3.7161106771609322,-1.079544,141.3489077812361,0.1113084988317757
287,28.7,0.102824,788.7797320135687,-3.750504769400666,-1.113307,142.57125584704315,0.11204702102803737
288,28.8,0.104287,793.6639102954063,-3.7934365495719042,-1.215281,143.33025451311696,0.1139242406542056
289,28.9,0.105871,798.0572302110045,-3.8323629639799313,-1.119449,143.893380168964,0.11476866238317757
290,29.0,0.110238,803.0874512935746,-3.8733252599856653,-1.136105,145.0712323699422,0.11611363901869158
291,29.1,0.109605,807.5542074954105,-3.9067697571326176,-1.089931,145.6151352601156,0.1165415011682243
292,29.2,0.110268,811.3453847824361,-3.941881540809012,-1.068128,145.98903121387283,0.11768869742990654
293,29.3,0.108548,815.7249517017401,-3.974943957720723,-1.108821,147.02958986216098,0.11850467289719625
294,29.4,0.112228,819.6651872155286,-4.0091136840862305,-1.072524,147.53504241885284,0.11958346962616821
295,29.5,0.10938,823.7497328682347,-4.0481997743473075,-1.095216,148.32567309915518,0.1210839661214953
296,29.6,0.115799,828.1566197630248,-4.086220695962362,-1.075882,149.25279448643843,0.1221166179906542
297,29.7,0.116579,832.8715066878748,-4.12415335425883,-1.118216,150.22831907514453,0.12321801985981308
298,29.8,0.117274,837.6119233484819,-4.161969538756307,-1.040524,151.08278612716765,0.12431396028037381
299,29.9,0.117949,841.289484677487,-4.200038241968791,-1.072268,151.2642753223655,0.1254442172897196
300,30.0,0.11071,845.3631939124907,-4.237384458549137,-1.03429,152.1649563361494,0.12648218457943924
301,30.1,0.117329,849.1981202232076,-4.274945184677955,-1.102013,152.74085122276568,0.12759483060747662
302,30.2,0.121585,852.8128964451483,-4.3119719890556825,-1.101174,153.28587585593598,0.1286372371495327
303,30.3,0.119563,856.6336566036773,-4.3490134207540585,-1.118691,154.05701325033348,0.1297201226635514
304,30.4,0.121477,861.2091407169123,-4.380848729110042,-1.067216,155.20637634504223,0.13026977219626168
305,30.5,0.112917,865.2111987977946,-4.41353766365003,-1.021084,155.66320035571368,0.13128679906542057
306,30.6,0.113882,869.4346837127105,-4.4542720454643066,-1.099526,156.5128316585149,0.13306390186915887
307,30.7,0.109511,873.5644923662218,-4.491729746760219,-1.066756,157.20569390840373,0.13391863317757008
308,30.8,0.119033,877.1821054044441,-4.532235247685871,-1.097702,157.62136736327258,0.13532415303738315
309,30.9,0.116374,880.8436318603171,-4.568354319775622,-1.062496,158.29212058692752,0.13605876168224298
310,31.0,0.1265,884.345037328798,-4.609513942696873,-1.113261,158.84367292129838,0.13762888434579437
311,31.1,0.116767,887.6089843777129,-4.648317673354909,-1.105731,159.3186041796354,0.13859015771028035
312,31.2,0.119386,891.6503668412236,-4.687671766682078,-1.108013,160.38307212094264,0.13977970210280372
313,31.3,0.114462,895.4164900294454,-4.72641326191577,-1.110153,160.93051098265897,0.14086644275700935
314,31.4,0.120701,899.3507960210325,-4.768419472796978,-1.208513,161.7050353045798,0.14233162967289717
315,31.5,0.123436,902.8082834435945,-4.809407909140699,-1.219394,162.10795944864384,0.14345441004672896
316,31.6,0.115572,906.6617544597104,-4.8519502208147856,-1.173498,162.96939653179192,0.14481033878504673
317,31.7,0.116155,910.6536111855073,-4.888935586296276,-1.156182,163.7409076033793,0.14548478387850466
318,31.8,0.120818,914.5388822753624,-4.936012561640197,-1.229013,164.38453712761228,0.14759652453271027
319,31.9,0.11935,917.7687967681161,-4.9797092583144265,-1.250853,164.66760035571366,0.14862590537383177
320,32.0,0.1166,921.3982368343686,-5.02644347022459,-1.261285,165.49076691863053,0.1502125876168224
321,32.1,0.115374,925.2257405959776,-5.067333335874707,-1.239048,166.25958203646064,0.15098008177570094
