,Time_s,Ext_Disp_mm,Force_N,Globe_Disp_1_mm,Globe_Disp_2_mm,Stress_Mpa,Strain_mm/mm,DerivitiveForce,AveragedSamples
17,1.7,-0.002526,5.554285,0.14884,0.406198,0.9961056312769011,0.004500755972180224,15.918646249999995,
18,1.8,-0.001709,8.744373,0.235149,0.668496,1.5682161047345768,0.007110644088297551,,
19,1.9,0.005502,6.651068,0.323551,0.934377,1.1928027259684364,0.009783822195343211,,
20,2.0,-0.003606,12.586938,0.430289,1.224773,2.2573418220946917,0.013011460538252192,,
21,2.1,0.001425,14.816096,0.521604,1.497687,2.657119081779053,0.015772724523737524,,
22,2.2,-0.007159,18.76929,0.661606,1.962758,3.3660850071736017,0.020006229210765045,,17.3689975
23,2.3,-0.003229,23.303666,0.840465,2.432019,4.1792801291248205,0.02541472633807076,,
24,2.4,-0.004329,36.928884,0.916574,2.639563,6.622827116212338,0.027716177804656787,,
25,2.5,0.000896,55.558012,0.91991,2.647849,9.963775466284075,0.027817054732385847,,
26,2.6,9.013406e-05,70.073887,0.910119,2.467517,12.567052905308465,0.027520985787723013,,
27,2.7,-0.002049,89.841263,0.917031,2.252587,16.11213468436155,0.02772999697611128,179.72888575000002,
28,2.8,-0.002051,113.371716,0.917398,2.001886,20.33208680057389,0.027741094647716964,,
29,2.9,-0.004045,135.937758,0.93036,1.779051,24.37908142037303,0.028133051103719383,,
30,3.0,-0.002485,161.328943,0.938449,1.493383,28.932737266857966,0.028377653462352586,,
31,3.1,0.00033,186.248805,0.985922,1.371083,33.40186603299857,0.029813184154823102,,
32,3.2,0.002122,208.135344,0.977549,0.944704,37.32699856527977,0.029559993952222557,,197.09788325000002
33,3.3,0.004117,232.678441,1.004396,0.487119,41.72855828550933,0.03037181735712126,,
34,3.4,0.013569,259.398828,1.032504,0.339517,46.52059325681492,0.03122177199879045,,
35,3.5,0.004009,294.426135,1.077705,0.457565,52.80239149928264,0.03258859993952222,,
36,3.6,0.007441,327.391822,1.12254,0.612859,58.7144587517934,0.033944360447535536,,
37,3.7,0.003514,353.746459,1.128077,0.619325,63.44090010760402,0.03411179316601149,288.21694849999994,
38,3.8,0.007641,378.569591,1.176945,0.751006,67.89268131276901,0.03558950710613849,,
39,3.9,0.011068,402.97727,1.196133,0.780154,72.26995516499282,0.036169730873903835,,
40,4.0,0.018417,435.178709,1.230144,0.851871,78.04496215925396,0.03719818566676746,,
41,4.1,0.014479,467.186442,1.251749,0.775546,83.7852299139168,0.03785149682491684,,
42,4.2,0.020676,502.919605,1.287633,0.900335,90.19361639167863,0.03893658905352283,,485.31483175
43,4.3,0.02708,535.974571,1.335527,0.976576,96.12169494261119,0.04038485031750831,,
44,4.4,0.033611,570.344413,1.365034,0.966216,102.28558339311336,0.04127710916238283,,
45,4.5,0.029816,597.675351,1.395713,0.937693,107.18711459827834,0.04220480798306622,,
46,4.6,0.032024,624.71757,1.396387,0.798776,112.03686692969872,0.04222518899304506,,
47,4.7,0.040698,654.600215,1.430693,0.883839,117.39602134146344,0.04326256425763532,325.5067575,
48,4.8,0.035049,691.268994,1.487003,0.910804,123.9722012195122,0.04496531599637134,,
49,4.9,0.043148,727.121756,1.515967,0.929742,130.40203658536586,0.04584115512549138,,
50,5.0,0.046183,765.075506,1.561318,0.971554,137.20866319942613,0.04721251889930451,,
51,5.1,0.042959,797.250541,1.589802,0.980755,142.9789348995696,0.048073843362564254,,
52,5.2,0.051725,827.184601,1.604304,0.928739,148.34731007890963,0.048512367704868456,,810.82158925
53,5.3,0.052734,853.775709,1.63099,0.866603,153.11616015064564,0.049319322648926515,,
54,5.4,0.056938,887.935629,1.675229,0.90961,159.2424011836442,0.05065706078016329,,
55,5.5,0.051511,920.06661,1.701112,0.885473,165.00477223816355,0.05143973389779256,,
56,5.6,0.059019,955.1588,1.72552,0.963734,171.29820659971307,0.052177804656788625,,
57,5.7,0.064692,985.64863,1.777448,1.012609,176.7662535868006,0.05374804959177502,315.144129,
58,5.8,0.065903,1015.409166,1.793751,0.901377,182.10350896700146,0.05424103416994255,,
59,5.9,0.074335,1046.054965,1.820205,0.890163,187.5995274390244,0.05504097369216813,,
60,6.0,0.06763,1076.814572,1.841355,0.81385,193.11595624103302,0.05568052615663744,,
61,6.1,0.075373,1107.761417,1.877469,0.845525,198.66596431133428,0.05677257332930148,,
62,6.2,0.076268,1140.524516,1.898973,0.868138,204.5416994261119,0.05742283035984276,,1125.96571825
63,6.3,0.078715,1178.762368,1.936875,0.88362,211.3992769010043,0.0585689446628364,,
64,6.4,0.079263,1215.60427,1.970159,0.865814,218.00650466284077,0.059575415784699125,,
65,6.5,0.100027,1251.73095,1.998721,0.873459,224.4854644906743,0.06043909888116117,,
66,6.6,0.090895,1284.06058,2.04521,0.929655,230.28346126255383,0.06184487450861808,,
67,6.7,0.095206,1316.242839,2.078289,0.884027,236.05502851506458,0.06284514665860295,247.8487292499999,
68,6.8,0.10008,1346.02196,2.096334,0.876172,241.39561692969872,0.06339080737828848,,
69,6.9,0.110844,1362.506636,2.139531,0.936563,244.3519791965567,0.06469703658905351,,
70,7.0,0.11714,1368.470939,2.154706,0.915792,245.42161746771882,0.06515591170244935,,
71,7.1,0.134947,1373.922274,2.229007,1.026316,246.39926004304164,0.0674026912609616,,
72,7.2,0.159361,1374.875759,2.257607,1.043442,246.57025807030132,0.06826752343513759,,1373.8144475
73,7.3,0.193886,1377.988818,2.308557,1.091997,247.12855416068868,0.06980819473843362,,
74,7.4,0.212959,1379.571464,2.336684,1.070585,247.4123859397418,0.07065872391895978,,
75,7.5,0.234363,1385.214227,2.376535,1.103207,248.42435921807748,0.07186377381312369,,
76,7.6,0.265485,1390.633411,2.39527,1.024473,249.39623583213776,0.07243029936498337,,
77,7.7,0.288374,1392.066977,2.453892,1.096749,249.65333159971306,0.07420296341094648,44.23933525000034,
78,7.8,0.317262,1397.46268,2.470932,1.101213,250.62099713055957,0.07471823404898699,,
79,7.9,0.339195,1405.973819,2.507463,1.068964,252.14738504304162,0.07582289083761717,,
80,8.0,0.36571,1414.030704,2.531168,1.105311,253.59230703012915,0.07653970365890535,,
81,8.1,0.39684,1414.490489,2.597314,1.077134,253.6747648852224,0.0785398850922286,,
82,8.2,0.417792,1419.625387,2.640245,1.117898,254.59565763988525,0.07983807075899607,,1418.0537827500002
83,8.3,0.445315,1424.068551,2.652823,1.010089,255.3924947991392,0.08021841548231025,,
84,8.4,0.469456,1429.120535,2.712704,1.092698,256.29851775466284,0.08202915028726943,,
85,8.5,0.493462,1431.278051,2.73824,1.060562,256.6854467360115,0.08280133051103719,,
86,8.6,0.502696,1433.110057,2.758706,1.064054,257.0139987446198,0.08342019957665558,,
87,8.7,0.527295,1437.048086,2.795376,1.000387,257.72024497847923,0.0845290595706078,38.48584674999984,
88,8.8,0.557287,1445.593567,2.809683,0.988326,259.2527917862267,0.08496168732990626,,
89,8.9,0.589203,1449.908124,2.872011,1.071243,260.02656456241033,0.08684641669186574,,
90,9.0,0.612358,1453.681853,2.904341,1.086669,260.7033452295553,0.08782403991533112,,
91,9.1,0.639261,1455.178871,2.935,0.990849,260.9718204806313,0.08875113395827033,,
