,index,Time_s,Ext_Disp_mm,Force_N,Globe_Disp_1_mm,Globe_Disp_2_mm,Stress_Mpa,Strain_mm/mm,DerivitiveForce,AveragedSamples,Ext_Strain_mm/mm
0,27,2.7,-0.004176,1.6360512426458598,0.058766105899230606,0.403986,0.40586456496178713,0.003640347071583514,6.477799325671233,,
1,28,2.8,-0.005964,2.299031459032757,0.08820150421373614,0.51693,0.7268669165196943,0.005013634955066624,,,
2,29,2.9,-0.004438,3.0985116135948263,0.11443936015266867,0.547396,0.9364366549088771,0.0055789897737837,,,
3,30,3.0,-0.005452,4.462848581139161,0.1262318286804776,0.46558,1.4465187757201645,0.004825317632475983,,,
4,31,3.1,-0.001323,5.820305843670829,0.11760073477176972,0.286055,1.6927448927101705,0.002975612023551286,,,
5,32,3.2,-0.000137,8.32459360262202,0.10875623912269265,0.25453,2.679547508818342,0.002685001549426712,,7.440244364469077,
6,33,3.3,0.001419,11.153229430444298,0.09274302794478047,0.144288,3.3481810332157553,0.0016334056399132319,,,
7,34,3.4,-0.003532,12.048594736031642,0.08605073424627177,0.202134,2.6247442680776016,0.002148125193678339,,,
8,35,3.5,-0.005852,11.514488240022601,0.0834008101759084,0.107039,1.8700804673721338,0.0023791757049891537,,,
9,36,3.6,-0.0082,11.076740742873286,0.083616007268506,0.006551,1.8339160787771898,0.002607809110629067,,,
10,37,3.7,-0.002237,11.872513673480917,0.07999743376321858,-0.148741,2.546653806584362,0.0021986674930275798,18.33278893611652,,
11,38,3.8,-0.010987,14.104928909629226,0.0740850241165847,-0.304322,3.6166165123456793,0.0018377440347071583,,,0.0003404710257204834
12,39,3.9,0.001684,15.06688664973516,0.05719073151184621,-0.500615,3.2098363095238094,0.00046343352959405017,,,5.2184691664084284e-05
13,40,4.0,-0.001314,18.250514178382257,0.030747379651318723,-0.598324,4.815105636390358,0.001095785559343043,,,4.0718933994422065e-05
14,41,4.1,-0.006066,22.73749269884447,-0.004260443106200912,-0.57163,6.238047288359789,0.0028441276727610783,,,0.00018797644871397582
15,42,4.2,-0.006252,28.356477356317477,-0.04809288793300065,-0.761866,7.790259222516167,0.004886086148125193,,25.773033300585595,0.00019374031608304925
16,43,4.3,-0.005835,33.747648968798195,-0.08752406280928618,-0.74076,8.676068856554968,0.00576702819956616,,,0.0001808180973039975
17,44,4.4,-0.002066,40.392481263427285,-0.12262175914949013,-0.856048,10.472619415049971,0.006518933994422063,,,6.402231174465447e-05
18,45,4.5,-0.000131,48.48844118816234,-0.16106897082106436,-1.02504,12.626458884479717,0.007969848156182211,,,4.059497985745274e-06
19,46,4.6,-0.002119,57.867836562973096,-0.21322926487218882,-1.316821,14.93906617430923,0.010648590021691972,,,6.566470405949797e-05
20,47,4.7,-0.001763,67.71082068783792,-0.27350433205156344,-1.531608,16.96029559817754,0.01314508831732259,96.72712694177517,,5.4632785869228384e-05
21,48,4.8,-0.006284,79.28292191988423,-0.3320728086082596,-1.663985,19.880433384773664,0.01482782770374961,,,0.00019473194917880382
22,49,4.9,-0.010088,91.4398007999173,-0.3767725775773283,-1.564104,22.382421737213402,0.0151385807251317,,,0.0003126123334366284
23,50,5.0,-0.003319,104.22575342851235,-0.4187986982695202,-1.513211,25.020325360082303,0.01623377750232414,,,0.00010285094515029438
24,51,5.1,-0.010505,116.23752759179453,-0.45551278447822874,-1.422167,26.871502608759553,0.016959962813758906,,,0.0003255345522156802
25,52,5.2,-0.008697,128.4817311369961,-0.4868368460558777,-1.258559,29.22770429159318,0.01751307716145026,,122.50016024236076,0.00026950728230554693
26,53,5.3,-0.003399,141.05562881214007,-0.5183774614684841,-1.273575,31.68914847883598,0.018507251317012703,,,0.00010533002788968081
27,54,5.4,-0.001018,152.57260972295717,-0.54955904390606,-1.295876,33.31956606407995,0.019445708088007434,,,3.154632785869228e-05
28,55,5.5,-0.002368,164.37474008782655,-0.5779967456471857,-1.217471,35.61876579952969,0.02011437867988844,,,7.338084908583823e-05
29,56,5.6,-0.006045,177.43455863416182,-0.611716246890847,-1.100518,38.59569830246913,0.021568484660675548,,,0.00018732568949488687
30,57,5.7,0.003812,192.27615816725842,-0.654578176350605,-1.039687,42.14068140064668,0.023604989154013014,145.89860298731747,,0.00011812829253176324
