,Time_s,Ext_Disp_mm,Force_N,Globe_Disp_1_mm,Globe_Disp_2_mm,Stress_Mpa,Strain_mm/mm,DerivitiveForce,AveragedSamples
27,2.7,0.01081,20.449499,0.1655,0.625492,3.756889146090535,0.005128602417105671,48.874539,
28,2.8,0.004965,19.930287,0.213218,0.616994,3.661501873897707,0.006607313294081189,,
29,2.9,0.005855,22.29518,0.299651,0.790285,4.095969282774838,0.009285745274248526,,
30,3.0,-0.004485,32.454834,0.362291,0.833742,5.962454805996472,0.011226867059188099,,
31,3.1,0.008977,50.190996,0.371448,0.884004,9.220861992945325,0.011510629067245119,,
32,3.2,0.00285,65.529037,0.393311,0.87991,12.038697273662551,0.012188131391385188,,58.11674
33,3.3,-0.003023,84.292093,0.438801,1.099939,15.485760765726042,0.013597799814068794,,
34,3.4,0.002074,105.085249,0.488056,1.194526,19.30578501616696,0.015124140068174774,,
35,3.5,0.006824,119.008567,0.512065,1.238252,21.863713808054086,0.015868143786798884,,
36,3.6,0.003242,131.465313,0.555283,1.342435,24.15221064814815,0.017207406259683915,,
37,3.7,0.004681,148.451229,0.60203,1.26735,27.272786044973547,0.01865602726991013,185.3588735,
38,3.8,0.008928,165.232931,0.663179,1.303059,30.355844172545563,0.02055094515029439,,
39,3.9,-1.728641e-05,187.150526,0.715645,1.20371,34.38244525279248,0.02217678958785249,,
40,4.0,0.010959,209.461645,0.777594,1.204348,38.481342776308054,0.024096498295630615,,
41,4.1,0.002636,234.213474,0.816673,1.285333,43.0286364638448,0.02530749922528664,,
42,4.2,0.012285,254.625881,0.86686,1.375294,46.77871123603762,0.026862720793306472,,243.47561349999998
43,4.3,0.016167,275.601454,0.904874,1.343286,50.632248309817754,0.02804071893399442,,
44,4.4,0.010015,297.122471,0.957575,1.363674,54.58599187977661,0.029673845677099468,,
45,4.5,0.004003,322.911017,0.995048,1.393462,59.323746509406234,0.030835079020762317,,
46,4.6,0.018425,350.207097,1.040552,1.40744,64.3384584435626,0.03224518128292531,,
47,4.7,0.02122,380.379145,1.082221,1.3909,69.88153016607878,0.03353644251626898,240.19992175000002,
48,4.8,0.020203,410.528687,1.126312,1.343381,75.42046718841857,0.03490275797954756,,
49,4.9,0.014487,430.448177,1.140485,1.234819,79.07998548647853,0.03534195847536411,,
50,5.0,0.015163,448.122306,1.187662,1.184964,82.32699625220458,0.03680390455531453,,
51,5.1,0.031042,470.6183,1.219747,1.16974,86.45985817166373,0.0377981716764797,,
52,5.2,0.02893,493.759148,1.25089,1.112019,90.71118974132862,0.038763247598388596,,483.67553525
53,5.3,0.028272,522.202387,1.286963,1.105404,95.93665252057615,0.03988109699411218,,
54,5.4,0.02598,553.603605,1.317923,1.042693,101.70554177689594,0.04084050201425472,,
