,index,Time_s,Ext_Disp_mm,Force_N,Globe_Disp_1_mm,Globe_Disp_2_mm,Stress_Mpa,Strain_mm/mm,DerivitiveForce,AveragedSamples,Ext_Strain_mm/mm
0,37,3.7,-0.000463,10.794304690211877,-0.10570421896649639,-0.617817,2.419158727134146,0.006108136977694,11.795620393605578,,
1,38,3.8,-0.003744,10.496091635865627,-0.12898358497606882,-0.598927,1.8579571265243904,0.005880678605089538,,,
2,39,3.9,-0.00851,9.78747631133259,-0.1479502749829063,-0.606895,1.5274272103658537,0.006137825950361295,,,
3,40,4.0,-0.004498,9.489723079523278,-0.1605353392735045,-0.620201,1.6664138719512196,0.0060319824065347164,,,
4,41,4.1,-0.007704,9.987959628230913,-0.17288381376678894,-0.692858,2.140539443597561,0.006401350926798618,,,
5,42,4.2,-0.004241,12.736445448736365,-0.1815475812619921,-0.621648,3.736215701219512,0.006384134464341816,,12.209214083539848,
6,43,4.3,-0.006281,16.622728177668833,-0.18733312947285152,-0.482047,5.018756669207317,0.006339836632108075,,,
7,44,4.4,-0.010866,21.493562412620594,-0.18926137819489394,-0.361209,6.415900914634146,0.006097455230914232,,,
8,45,4.5,0.000711,26.949115151871855,-0.19509869871063854,-0.427845,7.733993330792683,0.006587873075714734,,,
9,46,4.6,-0.001954,32.45285739419418,-0.19961849907902754,-0.242521,8.805680830792681,0.0066263901979264845,,,
10,47,4.7,-0.004146,38.34566756728156,-0.2146089279135911,-0.174476,10.113889672256096,0.007919729814640277,57.83928558175322,,
11,48,4.8,-0.000141,45.147811690915404,-0.23403266279542223,-0.298825,11.843211128048779,0.008878165252906065,,,4.429783223374176e-06
12,49,4.9,-0.000493,51.58498663636814,-0.24937904485387302,-0.286057,12.895945884146341,0.009040056550424128,,,1.5488532830662897e-05
13,50,5.0,0.000725,58.544939311691536,-0.26963874632419504,-0.401653,14.471193025914634,0.010062456801759347,,,2.2777254162739553e-05
14,51,5.1,0.003016,65.89586693692253,-0.2884196759458536,-0.408769,16.05815282012195,0.010536349355953503,,,9.475337731699655e-05
15,52,5.2,-0.004522,73.53110324065895,-0.314736339961324,-0.555942,17.648474466463412,0.011955010995915803,,70.04849966529306,0.00014206723217090797
16,53,5.3,-0.003511,82.22208917189926,-0.3417768142580886,-0.645831,19.80746074695122,0.01286138862708137,,,0.0001103047439522463
17,54,5.4,0.003441,91.75280969421375,-0.3627394387557776,-0.698542,22.023553925304878,0.013042601319509897,,,0.00010810556079170594
18,55,5.5,0.011433,102.42929578158126,-0.3891010276826983,-0.767704,24.603755907012193,0.014294847628023877,,,0.00035918944392082945
19,56,5.6,0.012073,113.23426670112947,-0.41562101977335586,-0.846032,26.723836509146338,0.015140464970153943,,,0.0003792962613886271
20,57,5.7,0.008976,124.8741576436639,-0.4447112998381113,-0.841315,29.33953601371951,0.01625626767200754,108.75455407714142,,0.0002819981149858624
21,58,5.8,0.01094,136.4118800311885,-0.4670612141700795,-0.750229,31.489364710365855,0.016429029217719132,,,0.00034370091109016653
22,59,5.9,0.008428,148.54042773656323,-0.4858668672643425,-0.771645,34.081897294207316,0.016741470311027334,,,0.00026478165252906064
23,60,6.0,0.016754,160.72130209754516,-0.5036066194745303,-0.71577,36.427875,0.01721508011310085,,,0.0005263587810241911
24,61,6.1,0.0204,172.77292635538942,-0.5244558710532359,-0.757407,38.662726181402434,0.018114326107445806,,,0.000640904806786051
25,62,6.2,0.02435,184.7728479681353,-0.5488896221808828,-0.72008,40.9246669207317,0.019163493559535033,,178.80305374243449,0.0007650015708451147
26,63,6.3,0.024975,196.94513854866807,-0.5594754444149163,-0.559708,43.326193788109755,0.01840841972981464,,,0.0007846371347785109
27,64,6.4,0.036882,208.89569896333433,-0.5725730317249402,-0.599986,45.497732469512194,0.01901718504555451,,,0.001158718190386428
28,65,6.5,0.041732,220.3374615452388,-0.5858710226606716,-0.519196,47.435569359756094,0.019450706880301604,,,0.0013110901665095822
29,66,6.6,0.057871,230.6273065323134,-0.6040947304719082,-0.524226,48.84754554115854,0.020410116242538485,,,0.0018181275526233114
30,67,6.7,0.082885,239.46937266593815,-0.6259959503370773,-0.511082,49.84270922256098,0.021387024819352816,89.62080179906422,,0.0026039899465912664
31,68,6.8,0.099291,247.07474447567012,-0.6515002502407695,-0.604302,50.70277705792682,0.022471284951303804,,,0.0031194156456173425
32,69,6.9,0.113099,254.77785833976438,-0.6731170358862639,-0.610387,52.21715758384146,0.02284508325479108,,,0.0035532202324850774
33,70,7.0,0.141747,260.0065188141174,-0.6938290256330456,-0.619952,52.03471227134146,0.023424725102104933,,,0.004453251649387371
34,71,7.1,0.14769,265.99895829579816,-0.7164727325950326,-0.621786,53.5404072027439,0.024287841658812443,,,0.004639962299717248
35,72,7.2,0.168164,271.49385678271295,-0.7420270947107376,-0.612018,54.350438833841466,0.02531928997800817,,268.4238555414987,0.005283191957273013
36,73,7.3,0.1878,276.1960882733664,-0.7670847819362411,-0.762989,54.86883898628048,0.02606751492302859,,,0.00590009425070688
37,74,7.4,0.215549,281.69892390954743,-0.7904014156687436,-0.755507,56.29878296493902,0.02666330505812127,,,0.006771881872447377
38,75,7.5,0.227557,285.72878593539104,-0.8224052969062454,-0.891088,56.364984946646345,0.028351083883129125,,,0.007149136035186931
39,76,7.6,0.242416,290.60174023956506,-0.8524692120758897,-0.876643,57.695145960365856,0.029143229657555766,,,0.0076159597863650645
40,77,7.7,0.268814,295.6605990282608,-0.878631437197064,-0.828002,58.7476650152439,0.02965871819038643,43.33306607952429,,
41,78,7.8,0.291136,300.12181102018627,-0.8995733122836171,-0.746368,59.31304134908536,0.029906628966383915,,,
42,79,7.9,0.316472,303.9409501572759,-0.9348180802025836,-0.919663,59.734908155487794,0.032137291863022305,,,
43,80,8.0,0.340147,307.2081278266256,-0.9679312001447025,-0.95719,60.09452591463415,0.03301017907634307,,,
44,81,8.1,0.345091,310.2356313047326,-1.0021311429605018,-0.986602,60.557238948170735,0.03416999685830977,,,
45,82,8.2,0.367548,313.35189778909466,-1.0351768164003583,-0.981418,61.19332393292682,0.03511753063147974,,311.75692162102297,
46,83,8.3,0.388288,316.23202956363906,-1.0655580117145416,-0.982295,61.629641577743904,0.03586273955387999,,,
47,84,8.4,0.403473,319.79353225974216,-1.0917562940818153,-0.968768,62.63286756859756,0.03635727301288093,,,
48,85,8.5,0.428106,322.850237042673,-1.1252307814870108,-0.960447,62.97484737042683,0.03798042726987119,,,
49,86,8.6,0.447501,326.01892960190924,-1.1566714153478648,-0.967158,63.631985708841455,0.03880845114671694,,,
225,262,26.2,0.14986,471.6453316620805,-3.323165206078746,-0.120894,94.4469344512195,0.10497728557964185,,465.86807558561065,
226,263,26.3,0.13827,477.5373766157718,-3.3301720043419616,-0.140703,93.8009697027439,0.10517401822180333,,,
227,264,26.4,0.139681,482.52112158269415,-3.340224860244258,-0.196275,94.3179275914634,0.10572909205152373,,,
228,265,26.5,0.141653,487.1278025590673,-3.3531203287458986,-0.260976,95.01610232469511,0.10635749293119698,,,
229,266,26.6,0.137119,490.9090789707624,-3.3669399491042133,-0.307628,95.34342035060976,0.10686424756519008,,,
230,267,26.7,0.136262,495.1246941219731,-3.3855799636458666,-0.383087,96.35360746951218,0.10782846371347785,41.23766217466999,,
231,268,26.8,0.137097,498.7459340871236,-3.4129711168899046,-0.530887,96.76048666158536,0.10937634307257305,,,
232,269,26.9,0.140267,500.96044977651684,-3.440793083492789,-0.599242,96.5123359375,0.110284260131951,,,
233,270,27.0,0.129457,503.41708298322635,-3.4673667739234206,-0.704806,97.09578239329268,0.1110210807414389,,,
234,271,27.1,0.132572,505.43343127373316,-3.4872436956595863,-0.646408,97.27025571646341,0.1111195727301288,,,
235,272,27.2,0.130496,508.3500426240951,-3.513072925471133,-0.740991,98.25487252286585,0.11239855482249451,,507.10573776028065,
236,273,27.3,0.143576,511.22239416006795,-3.5460935181936666,-0.877715,98.78111147103658,0.11400078542255734,,,
