,Time_s,Ext_Disp_mm,Force_N,Globe_Disp_1_mm,Globe_Disp_2_mm,Stress_Mpa,Strain_mm/mm,DerivitiveForce,AveragedSamples
17,1.7,-0.005529,10.495946,0.031542,0.114698,2.201330956375839,0.000979869524697111,18.149123,
18,1.8,0.004712,15.67528,0.08697,0.396937,3.28760067114094,0.0027017707362534953,,
19,1.9,-0.004021,23.125741,0.123409,0.581539,4.850197357382551,0.0038337682510096306,,
20,2.0,-0.007751,27.220985,0.171628,0.739293,5.709099203020134,0.005331717924821374,,
21,2.1,-0.008032,17.992012,0.155317,0.620737,3.7734924496644293,0.004825007766387077,,
22,2.2,-0.010544,13.906764,0.167767,0.727352,2.916687080536913,0.005211773842808326,,17.922320250000002
23,2.3,-0.004832,12.56952,0.172242,0.726966,2.6362248322147654,0.005350792171481827,,
24,2.4,-0.015248,16.190202,0.156534,0.693623,3.39559605704698,0.0048628145386766086,,
25,2.5,-0.008166,21.867741,0.139086,0.600832,4.586355075503356,0.004320782851817334,,
26,2.6,-0.003283,26.585464,0.0213,0.094427,5.5758104026845645,0.0006616961789375583,,
27,2.7,-0.005429,38.986238,0.00019,-0.124484,8.176643875838927,5.902454178316248e-06,60.56254425,
28,2.8,-0.002053,47.927732,0.002614,-0.347906,10.051957214765102,8.120534327430879e-05,,
29,2.9,0.000312,56.235004,0.014079,-0.449142,11.794254194630874,0.00043737185461323395,,
30,3.0,-0.002981,63.443861,-0.00134,-0.709233,13.306178901006712,4.162783473128301e-05,,
31,3.1,0.002005,72.047744,-0.009373,-0.699968,15.110684563758388,0.00029117738428083257,,
32,3.2,4.120781e-05,84.881272,0.055999,-0.463902,17.80228020134228,0.0017396396396396397,,78.4848645
33,3.3,-0.004072,93.566581,0.102057,-0.305471,19.6238634647651,0.0031704566635601117,,
34,3.4,-0.000611,106.658863,0.15316,-0.013774,22.36972797818792,0.004757999378689034,,
35,3.5,0.004128,123.044569,0.206526,0.253421,25.806327390939597,0.006415843429636533,,
36,3.6,-0.000719,134.093277,0.249175,0.934307,28.123589974832218,0.00774075799937869,,
37,3.7,0.005933,143.195029,0.293949,1.221501,30.032514471476514,0.009131686859273068,123.068223,
38,3.8,0.012173,156.374727,0.317242,1.308688,32.79671287751678,0.009855296675986332,,
39,3.9,0.010297,166.497535,0.354511,1.411459,34.91978502516778,0.011013078595837217,,
40,4.0,0.001855,178.618252,0.395253,1.645097,37.4618817114094,0.012278751164958064,,
41,4.1,0.011867,193.96927,0.454472,1.931643,40.681474412751676,0.014118421870146008,,
42,4.2,0.012337,211.042972,0.498239,1.840907,44.2623682885906,0.01547806772289531,,201.5530875
43,4.3,0.012762,222.581856,0.563585,1.933809,46.68243624161074,0.017508077042559803,,
44,4.4,0.008677,239.268292,0.593458,1.830682,50.18210822147651,0.018436098167132653,,
45,4.5,0.01773,256.168379,0.629572,1.769647,53.72658955536913,0.019557999378689035,,
