,Time_s,Ext_Disp_mm,Force_N,Globe_Disp_1_mm,Globe_Disp_2_mm,Stress_Mpa,Strain_mm/mm
312,31.2,0.094906,1268.041773,6.876847,1.555287,512.3401103030302,0.20025762958648805
313,31.3,0.103088,1270.588204,6.886976,1.495856,513.3689713131313,0.2005525917297612
314,31.4,0.095977,1271.741489,6.942865,1.440308,513.834945050505,0.20218011065812463
315,31.5,0.097297,1271.704748,6.95152,1.377509,513.8201002020202,0.20243214909726265
316,31.6,0.099251,1273.845413,7.020931,1.572193,514.6850153535354,0.20445343622597553
317,31.7,0.09754,1274.040064,7.058971,1.56473,514.7636622222223,0.20556118229470002
318,31.8,0.095718,1275.188376,7.089623,1.490411,515.2276266666667,0.20645378567268488
319,31.9,0.089596,1274.205858,7.110549,1.399818,514.8306496969697,0.20706316249271983
320,32.0,0.102285,1277.157479,7.146121,1.43451,516.0232238383838,0.2080990390215492
321,32.1,0.096038,1277.702003,7.195911,1.469284,516.2432335353535,0.20954895165987183
322,32.2,0.094691,1278.10632,7.223479,1.364014,516.4065939393939,0.21035174723354688
323,32.3,0.092582,1276.898861,7.231375,1.356005,515.9187317171717,0.2105816831683168
324,32.4,0.089259,1282.842942,7.283929,1.342363,518.3203806060606,0.21211208503203258
325,32.5,0.102041,1285.591965,7.31004,1.402648,519.431096969697,0.21287245195107743
326,32.6,0.091604,1284.850743,7.350742,1.307624,519.1316133333333,0.2140577169481654
327,32.7,0.092636,1285.903977,7.367776,1.206745,519.5571624242424,0.21455375655212577
328,32.8,0.089378,1285.222752,7.407704,1.250058,519.2819199999999,0.21571648223645892
329,32.9,0.095662,1282.448411,7.448016,1.327618,518.1609741414142,0.2168903902154921
330,33.0,0.096575,1281.744129,7.451103,1.200148,517.8764157575757,0.2169802853814793
331,33.1,0.101052,1285.999886,7.483842,1.136784,519.5959135353536,0.21793366336633663
332,33.2,0.091837,1287.887049,7.512293,1.134348,520.3584036363636,0.21876217239370993
333,33.3,0.093161,1288.839978,7.52783,1.161456,520.7434254545454,0.21921461852067556
334,33.4,0.098033,1285.120776,7.555526,1.067585,519.2407175757576,0.22002114152591729
335,33.5,0.099998,1287.249813,7.578869,1.062826,520.1009345454545,0.22070090273733253
336,33.6,0.09527,1289.950818,7.592004,0.94658,521.1922496969697,0.22108340128130458
337,33.7,0.10297,1290.960153,7.629174,1.030055,521.6000618181818,0.2221658124635993
338,33.8,0.098667,1290.10641,7.650433,0.955154,521.2551151515152,0.22278488642981942
339,33.9,0.108868,1291.047735,7.685854,0.932506,521.6354484848486,0.22381636575422245
340,34.0,0.104871,1288.188424,7.710837,1.02463,520.4801713131312,0.22454388468258588
341,34.1,0.092716,1292.196069,7.738401,0.999513,522.0994218181818,0.22534656377402443
342,34.2,0.084267,1294.917276,7.768726,1.005669,523.1988993939393,0.22622964472917878
343,34.3,0.105143,1295.325888,7.800214,1.064811,523.3639951515152,0.22714659289458355
344,34.4,0.098427,1294.309351,7.823319,1.053021,522.9532731313132,0.2278194234129295
345,34.5,0.100406,1296.862767,7.848299,1.056317,523.9849563636363,0.22854685497961558
346,34.6,0.09452,1297.485823,7.884243,1.144083,524.2366961616161,0.2295935643564356
347,34.7,0.09862,1299.247737,7.905782,1.090363,524.9485806060605,0.2302207920792079
348,34.8,0.093113,1295.966135,7.926945,1.089527,523.6226808080808,0.23083707047175303
349,34.9,0.099117,1297.734021,7.959833,1.076002,524.3369781818182,0.23179478741991844
350,35.0,0.090029,1296.134184,7.982598,1.058181,523.6905793939394,0.2324577169481654
351,35.1,0.101802,1300.261749,8.004851,1.048876,525.3582824242424,0.2331057367501456
352,35.2,0.097293,1301.030791,8.023583,1.005947,525.6690064646464,0.2336512230634828
353,35.3,0.106084,1300.537833,8.063143,1.032267,525.4698315151516,0.23480323238206172
354,35.4,0.10401,1304.59197,8.104162,1.102101,527.1078666666666,0.23599772859638904
355,35.5,0.096443,1303.861334,8.129358,1.109142,526.8126602020202,0.2367314502038439
356,35.6,0.096657,1307.015897,8.179348,1.160107,528.0872311111111,0.23818718695398947
357,35.7,0.093904,1300.367055,8.184393,1.091346,525.4008303030303,0.23833410017472334
358,35.8,0.099021,1301.446165,8.221125,1.15252,525.8368343434344,0.23940375655212578
359,35.9,0.098365,1303.007998,8.255249,1.1641,526.467877979798,0.24039746651135696
360,36.0,0.098771,1301.923449,8.264327,1.112079,526.0296763636363,0.24066182294700056
361,36.1,0.100714,1302.404751,8.279561,1.080237,526.2241418181818,0.2411054455445544
362,36.2,0.098577,1305.986609,8.322269,1.163524,527.6713571717172,0.24234912638322653
363,36.3,0.098157,1306.273283,8.33795,1.089397,527.7871850505051,0.24280576587070468
364,36.4,0.096738,1312.14785,8.376365,1.062985,530.1607474747475,0.24392443214909723
365,36.5,0.097814,1310.661626,8.440293,1.225876,529.5602529292929,0.24578605125218403
366,36.6,0.096807,1311.681857,8.465092,1.117252,529.9724674747474,0.24650821199767034
367,36.7,0.092826,1306.669061,8.477456,1.154892,527.9470953535354,0.2468682585905649
368,36.8,0.097092,1308.506871,8.508119,1.132733,528.6896448484848,0.24776118229470007
369,36.9,0.097078,1304.797725,8.536854,1.100497,527.1909999999999,0.24859796156086195
370,37.0,0.094018,1309.076312,8.573437,1.213627,528.919722020202,0.2496632789749563
371,37.1,0.096742,1308.083436,8.595287,1.235385,528.51856,0.2502995631916133
372,37.2,0.094727,1307.129505,8.627142,1.200047,528.1331333333334,0.2512271986022131
373,37.3,0.098133,1305.743472,8.64699,1.214565,527.57312,0.2518051834595224
374,37.4,0.09459,1308.801959,8.664943,1.143751,528.8088723232322,0.25232798485730923
375,37.5,0.094951,1307.416056,8.707367,1.048842,528.2489115151515,0.25356339545719275
376,37.6,0.099323,1315.131792,8.718923,1.000587,531.3663806060606,0.2538999126383226
377,37.7,0.09146,1314.010888,8.758588,1.100414,530.9134901010101,0.2550549796156086
378,37.8,0.096756,1312.360972,8.802008,1.146442,530.2468573737374,0.2563193942923704
379,37.9,0.097389,1310.11056,8.821034,1.119917,529.3376000000001,0.25687344205008733
380,38.0,0.094374,1312.21692,8.851879,1.093752,530.1886545454546,0.25777166569598137
381,38.1,0.095593,1314.179122,8.889396,1.152661,530.9814634343434,0.25886418171228887
382,38.2,0.101264,1315.408277,8.927471,1.18476,531.4780917171717,0.2599729470005824
383,38.3,0.098733,1318.664384,8.965139,1.247465,532.7936905050504,0.26106986022131623
384,38.4,0.097508,1315.662737,8.989121,1.275064,531.5809038383838,0.26176822947000583
385,38.5,0.099635,1318.181567,9.018206,1.213685,532.5986129292929,0.26261520093185786
386,38.6,0.098691,1316.394028,9.060819,1.334133,531.8763749494949,0.2638561153174141
387,38.7,0.099277,1317.299395,9.093836,1.32808,532.2421797979798,0.2648175888177053
388,38.8,0.10131,1317.257148,9.126219,1.275079,532.2251103030303,0.26576059988351775
389,38.9,0.096034,1317.480404,9.165516,1.353191,532.3153147474746,0.2669049504950495
390,39.0,0.097144,1317.667685,9.191238,1.336009,532.3909838383838,0.2676539895165987
391,39.1,0.097563,1316.358925,9.210761,1.263254,531.8621919191919,0.2682225101921957
392,39.2,0.094992,1318.461278,9.258693,1.296114,532.7116274747475,0.26961831683168314
393,39.3,0.103016,1322.441629,9.310731,1.355725,534.31985010101,0.2711336924868957
394,39.4,0.095223,1320.848029,9.330657,1.345419,533.6759713131313,0.27171394874781596
395,39.5,0.094872,1320.790105,9.366963,1.370058,533.6525676767677,0.2727711997670355
396,39.6,0.096322,1318.105331,9.397365,1.329668,532.5678105050505,0.2736565230052417
397,39.7,0.098497,1319.02581,9.416555,1.261902,532.9397212121212,0.27421534653465346
398,39.8,0.092175,1319.748811,9.449083,1.266048,533.2318428282828,0.27516258008153754
399,39.9,0.09744,1319.507956,9.484824,1.258735,533.1345276767677,0.2762033779848573
400,40.0,0.097456,1319.502719,9.534244,1.3381,533.1324117171717,0.27764251601630746
401,40.1,0.096877,1321.22605,9.545368,1.324373,533.8287070707071,0.2779664531158998
402,40.2,0.098099,1320.88672,9.581408,1.279009,533.6916040404041,0.27901595806639484
403,40.3,0.100197,1322.406302,9.600402,1.134102,534.3055765656566,0.27956907396622016
404,40.4,0.093945,1324.694129,9.623792,1.146489,535.2299511111111,0.28025020384391375
405,40.5,0.101306,1322.708036,9.65794,1.152043,534.4274892929293,0.28124461269656376
406,40.6,0.101935,1322.457049,9.692328,1.153149,534.3260804040405,0.28224601048340126
407,40.7,0.09545,1322.037252,9.723218,1.204085,534.1564654545455,0.2831455445544554
408,40.8,0.099699,1323.354612,9.759098,1.227331,534.6887321212122,0.2841903902154921
409,40.9,0.094981,1327.951201,9.77717,1.142352,536.5459397979798,0.2847166569598136
410,41.0,0.089315,1327.138788,9.826222,1.149573,536.217692121212,0.2861450786255096
411,41.1,0.097445,1329.40199,9.85368,1.201409,537.1321171717171,0.286944670937682
412,41.2,0.099705,1327.449261,9.914979,1.306638,536.3431357575757,0.2887297320908561
413,41.3,0.106811,1327.026396,9.936884,1.322284,536.1722812121212,0.2893676179382644
414,41.4,0.10487,1325.500088,9.965988,1.348665,535.5555911111111,0.2902151426907396
415,41.5,0.098543,1326.085258,10.024958,1.436149,535.7920234343435,0.29193238206173555
416,41.6,0.101102,1329.669022,10.034432,1.349405,537.2400088888888,0.2922082702387886
417,41.7,0.093892,1325.815583,10.070282,1.357122,535.6830638383839,0.2932522422830518
418,41.8,0.096961,1326.044399,10.101811,1.350755,535.7755147474747,0.29417038439138027
419,41.9,0.099096,1326.290064,10.139501,1.419227,535.8747733333333,0.2952679382644146
420,42.0,0.08919,1324.068928,10.162465,1.328648,534.9773446464646,0.2959366627839254
421,42.1,0.09482,1323.055231,10.187712,1.321852,534.5677701010101,0.2966718695398951
422,42.2,0.094865,1323.341685,10.197335,1.107079,534.6835090909091,0.29695209668025624
423,42.3,0.097414,1326.444939,10.207077,1.07012,535.937349090909,0.297235789167152
424,42.4,0.086984,1327.240077,10.241018,1.075411,536.258616969697,0.2982241700640652
425,42.5,0.100108,1324.723835,10.268719,0.961886,535.2419535353536,0.2990308386721025
426,42.6,0.106924,1327.802682,10.279998,0.961572,536.4859321212122,0.2993592894583576
427,42.7,0.097095,1330.74418,10.327561,1.018078,537.6744161616161,0.3007443506115317
428,42.8,0.094001,1326.945842,10.345197,0.943901,536.1397341414141,0.3012579207920792
429,42.9,0.098259,1329.054939,10.386851,0.978726,536.9918945454546,0.3024709085614444
430,43.0,0.097138,1330.448657,10.432025,1.054024,537.5550129292928,0.3037864006988934
431,43.1,0.096435,1331.454165,10.462751,1.075901,537.9612787878788,0.30468115899825277
432,43.2,0.101558,1330.387565,10.511543,1.241809,537.5303292929293,0.3061020093185789
433,43.3,0.102615,1327.454856,10.526765,1.240112,536.3453963636364,0.30654528246942336
434,43.4,0.102245,1326.164529,10.539773,1.185627,535.824052121212,0.30692408270238786
435,43.5,0.090187,1327.515023,10.592838,1.264482,536.3697062626262,0.3084693651718113
436,43.6,0.092412,1330.725498,10.626997,1.363741,537.6668678787879,0.3094640943506115
437,43.7,0.101464,1328.511156,10.658978,1.302017,536.7721842424243,0.31039539895165985
438,43.8,0.097503,1331.180374,10.718324,1.467109,537.8506561616161,0.31212358765288295
439,43.9,0.093891,1331.587709,10.744955,1.402129,538.0152359595959,0.3128990972626674
440,44.0,0.101748,1333.132223,10.785693,1.39502,538.639282020202,0.3140854105998835
441,44.1,0.098068,1329.407392,10.834186,1.457589,537.1342997979798,0.31549755387303435
442,44.2,0.096565,1328.604959,10.852678,1.340098,536.8100844444444,0.316036051252184
443,44.3,0.105982,1327.223497,10.879252,1.389867,536.2519179797979,0.316809900990099
444,44.4,0.094759,1325.404525,10.906829,1.434022,535.5169797979797,0.317612958648806
445,44.5,0.101593,1326.408099,10.931755,1.341772,535.9224642424242,0.3183388177052999
446,44.6,0.09605,1326.46202,10.947021,1.25922,535.9442505050505,0.3187833721607454
447,44.7,0.101087,1332.473585,10.995595,1.316066,538.3731656565657,0.3201978741991846
448,44.8,0.099246,1331.440648,11.025475,1.216554,537.9558173737373,0.32106799650553286
449,44.9,0.105049,1328.506431,11.077529,1.308694,536.7702751515152,0.3225838380896913
450,45.0,0.105453,1332.175003,11.105337,1.250387,538.2525264646465,0.32339362259755383
451,45.1,0.098652,1329.286327,11.152321,1.248889,537.0853846464646,0.32476182294700057
452,45.2,0.08834,1329.574425,11.173136,1.25984,537.2017878787879,0.32536796738497376
453,45.3,0.095247,1326.715176,11.215906,1.320127,536.0465357575757,0.32661345369831096
454,45.4,0.095208,1325.658499,11.235266,1.297434,535.6195955555555,0.32717722772277225
455,45.5,0.102015,1325.934264,11.265368,1.295778,535.7310157575757,0.328053814793244
456,45.6,0.096678,1329.232009,11.321501,1.476524,537.063437979798,0.3296884391380314
457,45.7,0.090295,1333.293406,11.348089,1.389462,538.7044064646465,0.33046269656377397
458,45.8,0.096802,1330.742813,11.391726,1.432525,537.6738638383838,0.3317334304018637
459,45.9,0.102119,1328.19613,11.431212,1.387379,536.644901010101,0.33288328479906815
460,46.0,0.092106,1324.529756,11.455694,1.381578,535.1635377777777,0.333596214327315
461,46.1,0.097887,1324.646464,11.490757,1.334186,535.2106925252525,0.334617268491555
462,46.2,0.104917,1327.595977,11.519902,1.359479,536.4024149494949,0.335465987186954
463,46.3,0.100308,1326.294418,11.560806,1.356589,535.8765325252525,0.33665713453698304
464,46.4,0.097542,1323.948211,11.601868,1.435253,534.92857010101,0.3378528829353523
465,46.5,0.09667,1323.737772,11.608168,1.356536,534.8435442424242,0.33803634245777514
466,46.6,0.102125,1317.769237,11.65821,1.320762,532.4320149494949,0.33949359347699476
467,46.7,0.09679,1320.567329,11.665158,1.24526,533.5625571717171,0.3396959231217239
468,46.8,0.090774,1321.971647,11.696984,1.205957,534.1299583838384,0.3406227140361095
469,46.9,0.102058,1325.439471,11.701021,1.058029,535.5310993939394,0.34074027373325566
470,47.0,0.099718,1323.605411,11.748261,1.152214,534.7900650505051,0.3421159289458357
471,47.1,0.102315,1314.984149,11.769707,1.098266,531.3067268686868,0.34274044845661034
472,47.2,0.096318,1318.44615,11.782843,1.031597,532.7055151515151,0.3431229761211415
473,47.3,0.103109,1321.039419,11.824774,1.038254,533.7533006060605,0.3443440302853814
474,47.4,0.092503,1323.707186,11.860271,1.013849,534.8311862626263,0.3453777227722772
475,47.5,0.094179,1321.936494,11.906189,1.162832,534.1157551515151,0.3467148806057076
476,47.6,0.100996,1322.70081,11.93784,1.098473,534.4245696969697,0.3476365754222481
477,47.7,0.091649,1322.263374,11.965298,1.182405,534.2478278787879,0.3484361677344205
478,47.8,0.105305,1318.498962,11.989893,1.151321,532.7268533333332,0.3491523878858474
479,47.9,0.09688,1316.916407,12.005566,1.202165,532.0874371717172,0.3496087944088526
480,48.0,0.093559,1319.878408,12.028181,1.09409,533.2842052525252,0.3502673558532323
481,48.1,0.100097,1321.452222,12.07053,1.177467,533.9200896969696,0.35150058241118226
482,48.2,0.099764,1321.479853,12.115514,1.307088,533.9312537373737,0.3528105416423995
483,48.3,0.098382,1318.522018,12.167464,1.344554,532.7361688888889,0.35432335468841003
484,48.4,0.098583,1315.357185,12.193717,1.314946,531.4574484848484,0.3550878567268491
485,48.5,0.098099,1313.991038,12.198888,1.153825,530.9054698989898,0.35523843913803144
486,48.6,0.09882,1313.03056,12.242888,1.19956,530.5173979797979,0.3565197437390798
487,48.7,0.092262,1311.432093,12.279242,1.231082,529.8715527272726,0.35757839254513685
488,48.8,0.098933,1312.639428,12.323626,1.307613,530.3593648484848,0.35887087944088525
489,48.9,0.103344,1305.221927,12.35371,1.363043,527.3623947474747,0.3597469423412929
490,49.0,0.097907,1302.438637,12.36222,1.321197,526.2378331313131,0.35999475829935934
491,49.1,0.092357,1300.683337,12.396757,1.281751,525.528621010101,0.3610004950495049
492,49.2,0.095214,1296.970312,12.42652,1.225458,524.0284088888889,0.3618672102504368
493,49.3,0.103943,1292.061721,12.472546,1.197092,522.0451397979798,0.36320751310425153
494,49.4,0.104473,1288.336591,12.481606,1.130115,520.5400367676767,0.36347134536983106
495,49.5,0.096508,1277.938909,12.524756,1.273205,516.3389531313131,0.3647278974956319
496,49.6,0.095924,1275.22665,12.571102,1.296726,515.2430909090909,0.3660775189283634
497,49.7,0.09697,1268.607698,12.593881,1.232673,512.5687668686869,0.3667408561444379
498,49.8,0.093475,1255.347986,12.627404,1.196319,507.21130747474746,0.3677170646476412
499,49.9,0.100448,1241.98254,12.658796,1.205902,501.8111272727272,0.368631217239371
500,50.0,0.099111,1230.259653,12.688012,1.269452,497.0746072727273,0.3694820034944671
501,50.1,0.093106,1213.68172,12.754035,1.397026,490.37645252525255,0.3714046301688992
502,50.2,0.097756,1200.475741,12.788437,1.425154,485.0407034343434,0.37240643564356435
503,50.3,0.094453,1183.252465,12.797508,1.279544,478.08180404040405,0.3726705882352941
504,50.4,0.092982,1165.747465,12.842037,1.410144,471.00907676767673,0.3739672976121141
505,50.5,0.098647,1140.154692,12.872169,1.372596,460.66856242424245,0.3748447582993593
506,50.6,0.101782,1110.124344,12.908801,1.321366,448.5350884848485,0.37591150262085027
507,50.7,0.094984,1070.539146,12.937451,1.356288,432.5410690909091,0.3767458066394874
508,50.8,0.103568,1023.874457,12.984524,1.399512,413.6866492929293,0.37811659871869535
509,50.9,0.095198,975.006024,13.011146,1.379319,393.9418278787879,0.37889184624344785
510,51.0,0.100765,894.889343,13.026702,1.330608,361.5714517171717,0.37934484566103666
511,51.1,0.099491,144.646939,13.122253,1.459379,58.44320767676768,0.3821273442050087
512,51.2,0.099328,-5.113544,13.115246,1.2791,2.066078383838384,0.3819232964472918
513,51.3,0.101534,-6.883106,13.117387,1.26123,2.781052929292929,0.38198564356435644
514,51.4,0.104184,-6.657991,13.144257,1.191497,2.6900973737373737,0.3827681129877693
515,51.5,0.104216,-5.879789,13.161046,1.135573,2.375672323232323,0.38325701805474666
516,51.6,0.09951,-5.922009,13.154176,0.966742,2.392730909090909,0.38305695981362836
517,51.7,0.104134,-4.364214,13.171385,0.920923,1.7633187878787877,0.3835580955154339
518,51.8,0.099155,-5.822427,13.168274,0.734284,2.3524957575757575,0.3834675014560279
519,51.9,0.102505,-7.478633,13.155376,0.567422,3.021669898989899,0.3830919044845661
520,52.0,0.092935,-8.145549,13.184741,0.623854,3.291130909090909,0.3839470297029703
521,52.1,0.103081,-6.21964,13.16301,0.162712,2.5129858585858584,0.38331421083284795
522,52.2,0.102262,-5.331534,13.157517,0.173944,2.154155151515152,0.38315425160163075
523,52.3,0.08831,-5.891565,13.170277,0.209809,2.380430303030303,0.38352582993593476
