,Time_s,Ext_Disp_mm,Force_N,Globe_Disp_1_mm,Globe_Disp_2_mm,Stress_Mpa,Strain_mm/mm,DerivitiveForce,AveragedSamples
17,1.7,0.013264,11.276608,0.230912,0.800029,2.161926380368098,0.0073166032953105205,15.961214999999997,
18,1.8,0.015068,13.138709,0.263479,0.955887,2.5189242714723927,0.008348510773130546,,
19,1.9,0.013762,15.747109,0.318029,1.141819,3.019000958588957,0.010076964512040558,,
20,2.0,0.00839,17.095249,0.392839,1.503681,3.2774633819018404,0.012447370088719899,,
21,2.1,0.001976,19.490773,0.442729,1.622356,3.736727952453988,0.01402816856780735,,
22,2.2,0.017064,23.898128,0.495786,1.66529,4.581696319018405,0.015709315589353613,,20.16415075
23,2.3,0.0113,20.172453,0.522787,1.635505,3.8674181365030673,0.016564860583016476,,
24,2.4,0.013278,17.878777,0.554419,1.525666,3.427679639570552,0.01756714195183777,,
25,2.5,0.017015,17.055074,0.56444,1.566617,3.269761119631902,0.017884664131812424,,
26,2.6,0.011947,17.983571,0.529709,1.344601,3.447770513803681,0.016784188846641318,,
27,2.7,0.01434,20.054939,0.539084,1.280132,3.8448886119631904,0.017081242078580482,21.923576999999998,
28,2.8,0.008032,26.976343,0.538543,1.157016,5.171844900306748,0.017064100126742712,,
29,2.9,0.01279,30.432746,0.528955,0.890059,5.834498849693252,0.01676029784537389,,
30,3.0,0.023923,34.137577,0.519038,0.546729,6.544780866564417,0.016446070975918884,,
31,3.1,0.022737,39.171169,0.519279,0.32701,7.509810007668711,0.016453707224334604,,
32,3.2,0.019476,44.17443,0.577263,0.334594,8.469024156441717,0.01829096958174905,,42.08772775
33,3.3,0.024519,50.867735,0.616829,0.385099,9.752249808282208,0.019544645120405577,,
34,3.4,0.019697,54.538099,0.691156,0.575242,10.45592388803681,0.02189974651457541,,
35,3.5,0.018083,61.55899,0.719117,0.634861,11.801953604294479,0.02278570975918885,,
36,3.6,0.021827,67.658826,0.769585,0.986161,12.97140069018405,0.024384822560202787,,
37,3.7,0.028963,76.420211,0.804179,1.109691,14.651114072085887,0.02548095690747782,74.1562395,
38,3.8,0.029242,82.069026,0.813465,1.142049,15.734092407975458,0.025775190114068442,,
39,3.9,0.022391,92.262634,0.824074,1.227407,17.6883884202454,0.026111343472750317,,
40,4.0,0.021989,101.90432,0.855661,1.392834,19.536871165644172,0.0271121989860583,,
41,4.1,0.037017,109.055695,0.920925,1.666496,20.90791698619632,0.02918013307984791,,
42,4.2,0.023638,122.071598,0.971048,1.64485,23.403297162576685,0.03076831432192649,,116.24396725
43,4.3,0.025087,131.944256,1.038058,1.763982,25.29606134969325,0.03289157160963244,,
44,4.4,0.02188,141.760433,1.08937,1.654664,27.17799712423313,0.03451742712294043,,
45,4.5,0.031963,154.016916,1.15181,1.801097,29.527782975460124,0.03649588086185045,,
46,4.6,0.036345,164.034298,1.199528,1.794489,31.44829332822086,0.03800785804816223,,
47,4.7,0.030113,173.882515,1.261303,1.902978,33.336371740797546,0.03996524081115336,106.41661350000001,
48,4.8,0.030652,185.222339,1.290943,1.990018,35.510417753067486,0.04090440430925222,,
49,4.9,0.036214,198.702487,1.344513,2.168234,38.09480195552147,0.0426018060836502,,
50,5.0,0.030917,208.329456,1.370766,2.143989,39.94046319018405,0.04343365019011407,,
51,5.1,0.039269,218.201782,1.426565,2.115822,41.83316372699387,0.0452016793409379,,
52,5.2,0.036525,227.260206,1.428244,1.916317,43.56982476993865,0.04525487959442333,,222.66058075
53,5.3,0.043722,236.850879,1.461609,1.767318,45.408527415644166,0.046312072243346006,,
54,5.4,0.037945,247.494801,1.495842,1.702214,47.44915663343558,0.0473967680608365,,
55,5.5,0.040675,259.558287,1.522864,1.54818,49.76194152607362,0.04825297845373891,,
56,5.6,0.04151,272.236619,1.589808,1.624573,52.19260333588957,0.05037414448669202,,
57,5.7,0.041267,283.445763,1.64628,1.610529,54.34159566717791,0.05216349809885932,105.95948699999997,
58,5.8,0.0373,294.871401,1.682446,1.632023,56.532093749999994,0.053309442332065915,,
59,5.9,0.044856,306.878279,1.712457,1.540387,58.834025881901844,0.05426036121673004,,
60,6.0,0.035616,317.327722,1.739489,1.537316,60.83737001533742,0.05511688846641319,,
61,6.1,0.042938,323.566877,1.755227,1.371735,62.03352703220858,0.0556155576679341,,
62,6.2,0.044367,331.917776,1.780949,1.46664,63.634542944785274,0.056430576679340934,,328.62006775
63,6.3,0.045868,341.667896,1.81902,1.492106,65.5038144171779,0.05763688212927757,,
64,6.4,0.044613,351.156765,1.863222,1.531492,67.32299942484663,0.05903745247148289,,
65,6.5,0.053047,361.54611,1.916641,1.64525,69.31482170245398,0.06073006970849176,,
66,6.6,0.050611,372.814073,1.95987,1.550192,71.47509068251533,0.06209980988593156,,
67,6.7,0.045185,387.882327,2.01142,1.522051,74.36394305981594,0.06373320659062105,114.42854925,
68,6.8,0.047131,400.221047,2.049968,1.524875,76.72949520705521,0.06495462610899873,,
69,6.9,0.053466,411.976222,2.09846,1.608748,78.98317139570553,0.06649112801013943,,
70,7.0,0.047083,423.692349,2.124432,1.610354,81.2293613880368,0.06731406844106465,,
71,7.1,0.045199,434.985785,2.191511,1.807068,83.39451399539877,0.06943951204055768,,
72,7.2,0.053377,449.395484,2.244221,1.932161,86.15710966257669,0.07110966413181243,,443.048617
73,7.3,0.056262,464.12085,2.309627,2.044832,88.98022430981595,0.07318209759188847,,
74,7.4,0.060322,476.29892,2.351623,2.033109,91.31497699386503,0.07451276932826363,,
75,7.5,0.056808,488.113067,2.386437,1.965201,93.57995916411042,0.07561587452471483,,
76,7.6,0.049998,502.668529,2.429053,1.958965,96.37050019171778,0.07696619138149557,,
77,7.7,0.05704,514.375883,2.459684,1.867033,98.61500824386503,0.07793675538656528,118.33178925000009,
78,7.8,0.067866,527.955834,2.510835,1.923394,101.2185264570552,0.07955750950570344,,
79,7.9,0.06458,539.59685,2.556337,1.913822,103.45031633435583,0.08099927122940431,,
80,8.0,0.069057,550.116597,2.604483,1.999822,105.46713899539876,0.08252480988593157,,
81,8.1,0.077466,559.904084,2.659551,1.958001,107.34357438650306,0.08426967680608366,,
82,8.2,0.084497,565.848075,2.670504,1.779803,108.48314321319017,0.08461673003802282,,561.38040625
83,8.3,0.089619,569.652869,2.721536,1.725511,109.21258991564417,0.08623371356147022,,
84,8.4,0.104674,576.60303,2.733489,1.598772,110.54505943251533,0.0866124524714829,,
85,8.5,0.117147,579.167372,2.756616,1.545206,111.03668941717791,0.08734524714828898,,
86,8.6,0.120516,585.304012,2.773161,1.435293,112.21319248466256,0.0878694866920152,,
87,8.7,0.123059,586.965214,2.798199,1.413402,112.53167446319017,0.08866283269961978,15.450871250000091,
88,8.8,0.129777,591.549655,2.808441,1.255017,113.41059336656441,0.08898735741444867,,
89,8.9,0.134396,587.383191,2.813544,1.068775,112.6118080904908,0.08914904942965779,,
90,9.0,0.134285,578.870738,2.864568,1.088509,110.97981940184047,0.09076577946768061,,
91,9.1,0.134273,577.389561,2.878106,0.917404,110.69585141871164,0.0911947401774398,,
92,9.2,0.132146,577.301494,2.878445,0.872229,110.67896740797546,0.09120548162230672,,576.8312775
93,9.3,0.141676,573.763317,2.884559,0.677108,110.00063592791412,0.09139920785804816,,
94,9.4,0.132021,574.93067,2.885297,0.638137,110.22443826687116,0.09142259188846642,,
95,9.5,0.132014,574.376895,2.887549,0.54707,110.11826974693251,0.09149394803548797,,
96,9.6,0.144534,573.788235,2.890632,0.497071,110.00541315184049,0.0915916349809886,,
97,9.7,0.136225,573.715869,2.884949,0.360178,109.99153930214723,0.09141156527249684,-4.851184500000045,
98,9.8,0.132896,573.596105,2.891695,0.346338,109.96857841257668,0.09162531685678074,,
99,9.9,0.134264,571.773353,2.889424,0.329369,109.61912442484663,0.0915533586818758,,
100,10.0,0.128679,571.618152,2.871181,0.031826,109.58936963190183,0.09097531685678074,,
101,10.1,0.14103,572.770084,2.885417,0.030553,109.81021549079755,0.09142639416983524,,
102,10.2,0.129649,570.599444,2.885107,0.028257,109.39406518404907,0.09141657160963246,,571.980093
103,10.3,0.116758,572.932692,2.875718,-0.029286,109.8413903374233,0.09111907477820026,,
104,10.4,0.129751,570.618607,2.88615,-0.004238,109.39773907208588,0.09144961977186312,,
105,10.5,0.142561,571.760818,2.882447,-0.016884,109.61672124233128,0.09133228770595692,,
106,10.6,0.129404,570.443846,2.889713,-0.008407,109.3642342791411,0.09156251584283905,,
107,10.7,0.127945,569.122038,2.890235,0.036082,109.11082016871164,0.09157905576679341,-3.3329635000000053,
108,10.8,0.121574,571.773342,2.895956,0.008889,109.6191223159509,0.09176032953105197,,
109,10.9,0.121502,570.373065,2.885171,-0.025924,109.35066430214724,0.09141859949302916,,
110,11.0,0.085337,569.533703,2.894158,0.09986,109.18974367331288,0.09170335868187579,,
111,11.1,0.0741,569.233775,2.878995,-0.020156,109.13224213957055,0.09122290874524716,,
112,11.2,0.113291,568.243373,2.883731,-0.011515,108.94236445552147,0.09137297211660331,,568.6471295
113,11.3,0.140693,567.577667,2.879679,0.010809,108.8147367714724,0.09124458174904942,,
114,11.4,-2.128407,566.657461,2.890745,0.026213,108.6383169095092,0.0915952154626109,,
115,11.5,-4.271758,566.808728,2.885212,0.006426,108.66731748466256,0.09141989860583018,,
116,11.6,-4.491447,566.378338,2.889842,0.008938,108.58480406441717,0.09156660329531052,,
117,11.7,-4.56521,566.376008,2.885057,-0.028634,108.58435736196317,0.09141498732572878,-3.659118499999977,
118,11.8,-4.686494,565.906303,2.888759,-0.023873,108.49430655674846,0.09153228770595691,,
119,11.9,-4.476556,566.934389,2.875231,-0.040592,108.69140893404908,0.09110364385297845,,
120,12.0,-4.640867,565.284131,2.901216,0.02369,108.37502511503067,0.09192699619771863,,
121,12.1,-4.917598,565.139548,2.899036,0.081694,108.34730598159508,0.09185792141951839,,
122,12.2,-4.921302,565.619645,2.884796,0.009945,108.43934911809815,0.0914067173637516,,564.988011
123,12.3,-5.280487,563.90872,2.881406,0.006349,108.11133435582822,0.0912993029150824,,
124,12.4,-5.285785,564.676387,2.890574,-0.002407,108.25850977760736,0.09158979721166033,,
125,12.5,-5.464906,565.979184,2.893085,0.037777,108.5082791411043,0.09166935994930292,,
126,12.6,-5.693736,565.502734,2.891283,-0.000501,108.4169351993865,0.09161226235741446,,
127,12.7,-5.624268,563.578559,2.886621,0.004892,108.04803661809817,0.09146454372623575,-4.863608999999997,
128,12.8,-4.477087,561.83333,2.884371,-0.015264,107.71344516871166,0.09139325095057034,,
129,12.9,-4.01557,560.933378,2.885201,0.038455,107.54090835889569,0.09141955006337135,,
130,13.0,-4.268005,559.73765,2.87808,-0.087477,107.31166602760736,0.09119391634980989,,
131,13.1,-4.067959,559.451014,2.862785,-0.1511,107.25671280674845,0.09070928390367555,,
132,13.2,-3.817681,560.837268,2.877158,-0.035239,107.52248236196318,0.09116470215462612,,560.124402
133,13.3,-3.633377,560.471676,2.874581,-0.030964,107.45239187116564,0.09108304816223067,,
134,13.4,-3.860889,558.717718,2.88089,-0.042197,107.11612691717791,0.09128295310519645,,
135,13.5,-3.911384,562.735794,2.872319,-0.087913,107.88646357361964,0.0910113751584284,,
136,13.6,-3.759917,560.117514,2.893179,0.009803,107.38449271472393,0.09167233840304183,,
137,13.7,-3.265688,563.01996,2.894962,0.037101,107.94094325153374,0.0917288339670469,-0.08560100000011062,
138,13.8,-3.266305,559.827974,2.897058,0.048334,107.32898274539878,0.09179524714828897,,
139,13.9,-2.974502,561.364885,2.889383,0.027393,107.6236359279141,0.09155205956907478,,
140,14.0,-2.431846,562.611802,2.898859,0.074258,107.862692101227,0.09185231305449937,,
141,14.1,-1.766619,558.504496,2.903122,0.166831,107.07524846625766,0.09198738910012676,,
142,14.2,-1.381545,557.820892,2.879904,0.017187,106.9441894171779,0.09125171102661597,,560.0388009999999
143,14.3,-0.297922,561.218014,2.861149,-0.046651,107.59547814417178,0.09065744613434729,,
144,14.4,0.061913,558.569627,2.899086,0.072592,107.08773523773006,0.09185950570342206,,
145,14.5,0.401351,559.876504,2.897125,0.102555,107.33828680981594,0.0917973700887199,,
146,14.6,0.383405,559.203993,2.879064,-0.057437,107.2093544861963,0.09122509505703423,,
147,14.7,0.844286,558.384758,2.893807,-0.010326,107.0522925613497,0.09169223700887198,-0.5377877500000068,
148,14.8,0.477461,558.570712,2.892383,-0.015318,107.08794325153373,0.09164711660329532,,
149,14.9,-0.378118,560.423576,2.882743,-0.033732,107.44317024539878,0.09134166666666667,,
150,15.0,0.229214,560.258375,2.886131,-0.051241,107.41149827453988,0.09144901774397972,,
151,15.1,0.655897,560.66252,2.882713,-0.079599,107.48898006134968,0.09134071609632446,,
152,15.2,0.104915,557.615373,2.888453,0.029529,106.9047877684049,0.09152259188846643,,559.5010132499999
153,15.3,-0.1213,559.467785,2.891259,0.121911,107.25992810582822,0.09161150190114069,,
154,15.4,-0.090738,558.72178,2.876281,-0.087743,107.11690567484662,0.09113691381495564,,
155,15.5,-0.103225,561.173724,2.88566,-0.045342,107.58698696319018,0.09143409378960711,,
156,15.6,-0.489087,558.903301,2.908727,0.112753,107.15170648006135,0.09216498732572877,,
157,15.7,-0.438719,562.42539,2.875355,-0.071577,107.82695360429447,0.09110757287705958,-0.32361024999988786,
158,15.8,-0.898608,558.279005,2.876478,-0.065094,107.0320178297546,0.09114315589353612,,
159,15.9,-1.682539,561.472046,2.872009,-0.0448,107.6441805981595,0.0910015525982256,,
160,16.0,-2.044863,558.586289,2.881322,-0.018814,107.09092963957055,0.0912966413181242,,
161,16.1,-1.254693,558.605138,2.888255,0.018479,107.09454332822085,0.09151631812420787,,
162,16.2,-1.775408,559.20298,2.873367,-0.053168,107.20916027607362,0.09104458174904943,,559.177403
163,16.3,-0.838604,560.315205,2.900787,0.032187,107.42239359662577,0.09191340304182509,,
164,16.4,-0.279597,558.740136,2.896109,0.085869,107.12042484662577,0.09176517743979722,,
165,16.5,0.241871,560.912069,2.890488,0.009406,107.53682304447852,0.09158707224334602,,
166,16.6,0.408144,561.396394,2.878974,-0.108662,107.62967676380367,0.0912222433460076,,
167,16.7,0.079574,560.445309,2.899267,0.091465,107.4473368481595,0.09186524081115337,0.45182549999992716,
168,16.8,0.017727,560.552026,2.8987,0.089036,107.4677963957055,0.09184727503168567,,
169,16.9,0.020852,559.440797,2.893631,0.09184,107.25475402607361,0.09168666032953106,,
170,17.0,0.099713,560.474286,2.894911,0.061497,107.45289225460122,0.09172721799746515,,
171,17.1,0.024123,559.2041,2.887284,-0.006822,107.20937500000001,0.09148555133079848,,
172,17.2,0.066672,559.721405,2.884925,0.043329,107.30855157208589,0.09141080481622307,,559.6292285
173,17.3,0.072475,559.117123,2.883213,-0.067139,107.19269996165643,0.09135655893536122,,
174,17.4,0.143822,557.916607,2.89503,-0.01454,106.96253968558281,0.0917309885931559,,
175,17.5,0.093601,557.562337,2.903068,0.06777,106.89461982361962,0.09198567807351078,,
176,17.6,-0.023268,560.028809,2.906638,0.104992,107.36748638803681,0.09209879594423322,,
177,17.7,-0.089138,570.145595,2.886426,-0.045956,109.30705425613496,0.09145836501901142,56.46610025000007,
178,17.8,-0.074485,594.794167,2.893615,-0.023033,114.03262404141104,0.09168615335868188,,
179,17.9,-0.055187,605.156405,2.88951,-0.01468,116.0192494248466,0.09155608365019012,,
180,18.0,0.027244,612.304744,2.893619,-0.012761,117.38971319018405,0.09168628010139418,,
181,18.1,-0.090307,614.86929,2.936355,0.198546,117.88138228527606,0.09304039923954373,,
