,Time_s,Ext_Disp_mm,Force_N,Globe_Disp_1_mm,Globe_Disp_2_mm,Stress_Mpa,Strain_mm/mm,DerivitiveForce,AveragedSamples
7,0.7,-0.002761,6.337065,0.009147,0.053085,1.2454923349056601,0.0002863807138384471,15.960572,
8,0.8,-0.005851,10.354713,0.003447,0.046914,2.035124410377358,0.00010792110206637445,,
9,0.9,-0.007882,9.578573,0.049439,0.251403,1.8825811713836476,0.001547871008140263,,
10,1.0,0.006373,12.580747,0.08652,0.38423,2.4726310927672954,0.0027088290544771444,,
11,1.1,0.010129,16.045854,0.127447,0.534472,3.153666273584905,0.003990200375704446,,
12,1.2,0.007772,18.900937,0.157217,0.668286,3.7148068003144643,0.0049222604884157795,,17.57224
13,1.3,0.003305,22.761422,0.177184,0.720508,4.473549921383647,0.005547401377582968,,
14,1.4,0.00909,25.846707,0.208464,0.849054,5.079934551886791,0.006526737633061991,,
15,1.5,0.01135,24.1615,0.238235,0.916555,4.748722484276729,0.007458829054477144,,
16,1.6,-0.001624,16.412332,0.274505,1.137818,3.2256941823899363,0.00859439574201628,,
17,1.7,-0.00238,16.787024,0.266944,1.081441,3.2993364779874206,0.008357670632435817,15.726937999999993,
18,1.8,0.00164,16.826095,0.240704,0.996654,3.307015526729559,0.007536130244207889,,
19,1.9,0.003334,18.448756,0.243035,0.808925,3.6259347484276723,0.007609110832811522,,
20,2.0,0.011479,25.062544,0.213156,0.545846,4.925814465408804,0.006673638071383845,,
21,2.1,0.000176,29.747146,0.154077,0.122808,5.846530267295597,0.004823951158422041,,
22,2.2,0.007861,35.57494,0.122399,-0.143846,6.99193003144654,0.0038321540388227926,,33.299178
23,2.3,0.004086,42.812082,0.146812,-0.130396,8.414324292452829,0.004596493425172198,,
24,2.4,-0.005037,45.56744,0.150924,-0.228236,8.955864779874211,0.004725234815278648,,
25,2.5,-0.002283,55.843441,0.192314,-0.192889,10.975519064465406,0.006021102066374452,,
26,2.6,0.005974,58.992653,0.246642,-0.119563,11.594467963836475,0.007722041327489042,,
27,2.7,0.008324,69.709823,0.283702,0.060019,13.700829992138361,0.008882341891045711,72.994229,
28,2.8,0.001507,76.483579,0.302242,0.244297,15.032149960691822,0.009462805259862242,,
29,2.9,0.005275,83.329715,0.284882,0.193245,16.377695558176097,0.008919286161552912,,
30,3.0,-0.000589,92.797551,0.303685,0.35297,18.238512382075466,0.009507983719474013,,
31,3.1,0.000874,99.530445,0.319549,0.681166,19.561801297169808,0.01000466499686913,,
32,3.2,-0.004038,112.578434,0.360291,0.986949,22.126264544025155,0.011280244207889792,,106.293407
33,3.3,0.00348,120.267198,0.416063,1.119477,23.63742099056603,0.013026393237319975,,
34,3.4,0.001988,129.516591,0.471287,1.327208,25.455304834905657,0.014755385097056982,,
35,3.5,-0.008568,136.922264,0.528251,1.40549,26.910822327044023,0.016538854101440202,,
36,3.6,-0.012633,146.128725,0.586371,1.410968,28.720268278301884,0.018358515967438947,,
37,3.7,-0.004491,155.799669,0.635533,1.468881,30.621004127358482,0.019897714464621165,99.50215649999998,
38,3.8,0.002627,169.408962,0.671499,1.545748,33.295786556603765,0.021023763306199122,,
39,3.9,0.005414,181.689852,0.692816,1.680423,35.70948349056603,0.021691170945522854,,
40,4.0,-0.002968,191.420189,0.748433,1.8554,37.62189249213836,0.02343246712586099,,
41,4.1,0.004202,199.771284,0.776161,1.904348,39.26322405660377,0.024300594865372574,,
42,4.2,-0.006222,211.662562,0.816772,1.911215,41.600346305031444,0.025572072636192864,,205.7955635
43,4.3,-0.004122,220.328219,0.841171,1.775854,43.30350216194967,0.02633597370068879,,
44,4.4,0.004595,225.785004,0.867554,1.652779,44.37598349056603,0.02716199123356293,,
45,4.5,0.005754,232.549321,0.880266,1.477419,45.70544830974842,0.02755998747651847,,
46,4.6,-0.002824,245.737328,0.887747,1.268424,48.29743081761005,0.02779420788979336,,
47,4.7,0.006601,255.798934,0.898592,1.097832,50.27494772012578,0.02813375078271759,100.59256275000004,
48,4.8,0.003086,267.387697,0.936899,1.101451,52.55261340408804,0.02933309329993738,,
49,4.9,0.00603,276.60512,0.976864,1.189321,54.36421383647798,0.030584345648090167,,
50,5.0,0.006836,289.191744,1.005414,1.080425,56.837999999999994,0.031478209142141514,,
51,5.1,0.00034,301.47417,1.030265,1.053923,59.25199882075471,0.03225626174076393,,
52,5.2,0.016926,312.901164,1.071251,1.057741,61.497870283018855,0.03353948027551659,,306.38812625
53,5.3,0.00323,321.985427,1.123418,1.176902,63.283299331761,0.03517276142767689,,
54,5.4,0.007173,333.372481,1.143818,1.16059,65.52132095125785,0.035811458985597996,,
55,5.5,0.010756,345.100172,1.199633,1.311912,67.82629166666665,0.03755895428929242,,
56,5.6,0.010531,354.348885,1.256149,1.536197,69.64404186320753,0.03932839699436443,,
57,5.7,0.003681,364.932768,1.272342,1.557017,71.7242075471698,0.03983537883531622,98.32348124999993,
58,5.8,0.008078,375.13186,1.326539,1.630113,73.72874606918238,0.04153221665623043,,
59,5.9,0.011477,384.008108,1.356099,1.582601,75.47329166666665,0.04245770194113963,,
60,6.0,0.014995,392.852097,1.363857,1.49067,77.21149705188678,0.042700594865372574,,
61,6.1,0.008371,400.536263,1.420117,1.625527,78.7217498034591,0.04446202254226675,,
62,6.2,0.011735,409.14014,1.445407,1.567468,80.41276336477985,0.045253819661866,,404.71160749999996
63,6.3,0.016605,416.31793,1.474634,1.471308,81.82349253144652,0.04616887914840325,,
64,6.4,0.014754,428.921546,1.509186,1.51571,84.30061831761004,0.047250657482780206,,
65,6.5,0.013382,439.964321,1.553501,1.483977,86.47097503930816,0.04863810269254853,,
66,6.6,0.021426,450.745405,1.601841,1.434829,88.58989878144652,0.05015156543519098,,
67,6.7,0.022469,461.612267,1.634795,1.518281,90.72568140723268,0.05118331246086412,96.67916025000005,
68,6.8,0.023465,469.425418,1.669031,1.424901,92.26128498427671,0.05225519724483406,,
69,6.9,0.027711,478.516282,1.693848,1.417471,94.04801139937105,0.053032185347526614,,
70,7.0,0.019671,486.660399,1.730679,1.525324,95.64866332547167,0.05418531621790858,,
71,7.1,0.017378,496.294763,1.75826,1.409297,97.54220970911948,0.05504884157795867,,
72,7.2,0.018089,507.087801,1.777886,1.387911,99.66348290094338,0.05566330619912336,,501.39076775
73,7.3,0.024629,515.520108,1.829313,1.478204,101.32077594339621,0.057273418910457105,,
74,7.4,0.03349,526.134709,1.857735,1.453073,103.40697897012578,0.05816327489041953,,
75,7.5,0.043247,541.356863,1.887329,1.396005,106.39875452044022,0.05908982467125861,,
76,7.6,0.033955,548.783757,1.923582,1.351036,107.85844280660376,0.06022485911083281,,
77,7.7,0.030238,558.209176,1.952204,1.321475,109.71092295597481,0.06112097683155917,92.49243050000004,
78,7.8,0.032162,570.738167,1.972848,1.264292,112.1733818789308,0.06176731371321227,,
79,7.9,0.039371,577.12501,1.994023,1.246405,113.42865762578614,0.062430275516593615,,
80,8.0,0.037925,582.755497,2.05278,1.342707,114.53527849842764,0.06426988102692548,,
