,Time_s,Ext_Disp_mm,Force_N,Globe_Disp_1_mm,Globe_Disp_2_mm,Stress_Mpa,Strain_mm/mm,DerivitiveForce,AveragedSamples
7,0.7,0.012371,0.338866,0.010434,0.056825,0.06246493022912865,0.0003096142433234421,19.47588125,
8,0.8,0.006208,0.722479,0.000817,0.010331,0.13317830743423842,2.4243323442136496e-05,,
9,0.9,-0.004272,8.034449,0.014521,0.084173,1.48103172408708,0.00043089020771513347,,
10,1.0,-0.005342,9.251223,-0.031764,-0.106758,1.7053259967925676,0.0009425519287833827,,
11,1.1,0.002939,19.866894,-0.042929,-0.187117,3.662167781894597,0.0012738575667655787,,
12,1.2,0.007938,22.770007,-0.108295,-0.304461,4.197313683201534,0.003213501483679525,,18.745572
13,1.3,-0.005854,23.094164,-0.174662,-0.506453,4.25706722704566,0.005182848664688427,,
14,1.4,-0.001939,24.310169,-0.210311,-0.601723,4.481219745986101,0.006240682492581601,,
15,1.5,-0.009627,25.35569,-0.250466,-0.678617,4.673946063521908,0.007432225519287834,,
16,1.6,-0.00042,26.010716,-0.239174,-0.659054,4.794690409039798,0.007097151335311572,,
17,1.7,-0.004431,26.302312,-0.250932,-0.747584,4.8484418145956605,0.007446053412462907,0.9833992500000013,
18,1.8,-0.004955,24.032843,-0.245292,-0.716658,4.430098803664584,0.007278694362017804,,
19,1.9,0.002732,17.941674,-0.240109,-0.731685,3.307281977547973,0.007124896142433233,,
20,2.0,0.002631,16.511149,-0.233637,-0.589536,3.043585872550646,0.006932848664688427,,
21,2.1,-0.003662,16.286264,-0.231856,-0.545546,3.0021316521963537,0.00688,,
22,2.2,0.000531,22.711372,-0.242936,-0.396849,4.186505189035743,0.0072087833827893175,,19.72897125
23,2.3,-0.002753,23.4071,-0.234006,-0.174423,4.314752345665358,0.006943798219584569,,
24,2.4,9.147513e-05,22.880232,-0.238297,-0.084252,4.217632030083504,0.007071127596439169,,
25,2.5,-0.001244,24.239477,-0.24185,0.023175,4.468188722372763,0.007176557863501483,,
26,2.6,0.010996,28.595014,-0.24411,-0.014222,5.271067485114933,0.0072436201780415425,,
27,2.7,-5.16472e-05,29.885534,-0.242417,0.022981,5.508955741119652,0.007193382789317506,52.26348525,
28,2.8,0.000137,31.921854,-0.231429,0.041507,5.884321185643975,0.006867329376854599,,
29,2.9,0.001639,43.531566,-0.208848,0.090049,8.024399712437095,0.00619727002967359,,
30,3.0,0.005825,50.887682,-0.219623,0.040929,9.380390790613651,0.0065170029673590505,,
31,3.1,0.019834,64.822012,-0.206869,0.06946,11.948978230013456,0.006138545994065281,,
32,3.2,0.011238,79.095174,-0.185418,0.165871,14.580024332245756,0.005502017804154302,,71.9924565
33,3.3,0.013735,93.164958,-0.170788,0.177144,17.173580711165183,0.005067893175074183,,
34,3.4,0.015541,109.992716,-0.154139,0.24273,20.275528765507197,0.004573857566765578,,
35,3.5,0.021698,123.542114,-0.142402,0.281837,22.77315968957953,0.0042255786350148365,,
36,3.6,0.024322,140.370633,-0.134684,0.317497,25.87524802300503,0.003996557863501483,,
37,3.7,0.025274,156.154159,-0.114878,0.361141,28.784707367877747,0.003408842729970326,174.26834125,
38,3.8,0.024726,176.508132,-0.094596,0.397735,32.53666095227562,0.0028070029673590504,,
39,3.9,0.019781,197.571066,-0.089817,0.341461,36.41930100094011,0.0026651928783382787,,
40,4.0,0.018932,219.891166,-0.062094,0.457756,40.533680989511325,0.0018425519287833827,,
41,4.1,0.026906,232.982849,-0.071279,0.389998,42.946938929749855,0.002115103857566765,,
42,4.2,0.029325,255.204934,-0.050558,0.384328,47.043251304171505,0.0015002373887240354,,246.26079775
43,4.3,0.028779,276.964242,-0.025734,0.422515,51.05425759000166,0.000763620178041543,,
44,4.4,0.036191,305.019166,0.000366,0.445162,56.225767479584874,1.0860534124629079e-05,,
45,4.5,0.029968,332.211383,0.027664,0.484258,61.23825010599274,0.0008208902077151335,,
46,4.6,0.036655,361.350679,0.055453,0.548175,66.60964791977733,0.0016454896142433233,,
47,4.7,0.035574,385.736704,0.071177,0.537268,71.10485059632435,0.0021120771513353114,263.3194337500001,
48,4.8,0.043887,406.945032,0.119247,0.615161,75.01429187634795,0.0035384866468842727,,
49,4.9,0.037518,430.015594,0.138159,0.654116,79.26700842411842,0.004099673590504451,,
50,5.0,0.041942,461.796473,0.154346,0.623079,85.12534295563052,0.00458,,
51,5.1,0.049813,495.381909,0.186807,0.738526,91.31632085384062,0.005543234421364985,,
52,5.2,0.049233,525.523904,0.225994,0.797355,96.87255138343563,0.006706053412462908,,509.5802315000001
53,5.3,0.053581,555.61864,0.250286,0.797516,102.42007041604454,0.007426884272997032,,
54,5.4,0.056859,587.074932,0.264792,0.759605,108.21857213957861,0.0078573293768546,,
55,5.5,0.058951,619.509899,0.3024,0.798459,114.19747811019558,0.008973293768545993,,
56,5.6,0.058722,650.743687,0.330404,0.789866,119.95496451547494,0.00980427299703264,,
57,5.7,0.065419,680.878198,0.354117,0.817371,125.50981548046968,0.010507922848664688,322.3553522499999,
58,5.8,0.070374,713.364993,0.374779,0.740065,131.49827517557927,0.011121038575667654,,
59,5.9,0.077065,745.495704,0.408517,0.776146,137.42109605707017,0.012122166172106824,,
60,6.0,0.083161,786.124128,0.431686,0.79985,144.91034452247968,0.01280967359050445,,
