,Time_s,Ext_Disp_mm,Force_N,Globe_Disp_1_mm,Globe_Disp_2_mm,Stress_Mpa,Strain_mm/mm,DerivitiveForce,AveragedSamples
57,5.7,0.108824,805.267613,2.31382,1.104642,142.67675637845502,0.06894576877234804,339.86659124999994,
58,5.8,0.099971,837.444428,2.359604,1.157272,148.37782211197734,0.07031001191895113,,
59,5.9,0.09483,868.116735,2.388882,1.01121,153.81232016300498,0.07118241954707985,,
60,6.0,0.096194,908.142395,2.400694,0.966125,160.9040388022679,0.07153438617401668,,
61,6.1,0.092781,945.346648,2.4446,1.008037,167.49586250885898,0.07284266984505362,,
62,6.2,0.111626,984.666989,2.478987,1.019111,174.4626132175762,0.07386731227651966,,965.3703439999999
63,6.3,0.0999,1023.325344,2.518646,0.933413,181.3120737065911,0.0750490464839094,,
64,6.4,0.104795,1060.362788,2.568489,0.960655,187.87434231041814,0.07653423718712753,,
65,6.5,0.082395,1091.870794,2.601926,0.943786,193.456908929837,0.07753057210965435,,
66,6.6,0.073658,1121.412484,2.650748,1.043526,198.69108504606663,0.07898533969010726,,
67,6.7,0.078601,1156.490437,2.687399,1.065141,204.90617239546424,0.08007744338498211,336.3233245000001,
68,6.8,0.076738,1195.946223,2.729334,1.047195,211.8969211552091,0.08132699642431467,,
69,6.9,0.091579,1237.864334,2.764527,1.069982,219.3239429482637,0.08237565554231227,,
70,7.0,0.092172,1274.743239,2.791972,1.11125,225.85812172218286,0.08319344457687723,,
71,7.1,0.101313,1300.153036,2.835366,1.107868,230.36021190644934,0.08448647199046483,,
72,7.2,0.091631,1311.363876,2.863769,1.0992,232.34654075124027,0.08533280691299165,,1301.6936685
73,7.3,0.097487,1320.514523,2.885315,1.041662,233.9678460311836,0.08597482121573301,,
74,7.4,0.103241,1328.667192,2.951056,1.092215,235.4123302622254,0.0879337306317044,,
75,7.5,0.119075,1338.167332,2.98909,1.096702,237.09555846917084,0.08906704410011919,,
76,7.6,0.119449,1342.621348,3.043855,1.119594,237.88471793054572,0.09069889749702026,,
77,7.7,0.129967,1345.88419,3.08304,1.127247,238.46282600992208,0.09186650774731824,65.91063850000006,
78,7.8,0.128141,1348.304579,3.150177,1.193943,238.89166885187814,0.09386701430274134,,
79,7.9,0.142757,1356.426975,3.178762,1.177895,240.33078933380585,0.09471877234803336,,
80,8.0,0.128249,1363.236184,3.219824,1.220545,241.53724025513824,0.09594231227651966,,
81,8.1,0.128749,1366.900096,3.251101,1.185545,242.18640963855427,0.09687428486293205,,
82,8.2,0.148124,1364.982183,3.272327,1.157175,241.84659514528707,0.09750676400476758,,1367.604307
83,8.3,0.157206,1375.298765,3.319286,1.239285,243.6744799787385,0.0989060190703218,,
84,8.4,0.138941,1382.231821,3.367844,1.18133,244.90287402551388,0.10035292014302741,,
85,8.5,0.144411,1389.256993,3.393055,1.152001,246.14758912119066,0.10110414183551847,,
86,8.6,0.165028,1391.585172,3.443147,1.138822,246.56009425939055,0.10259675208581645,,
87,8.7,0.181045,1395.101429,3.468612,1.099514,247.1831022324593,0.1033555423122765,48.329811500000005,
88,8.8,0.184416,1400.974129,3.48991,0.972296,248.22362313961733,0.10399016686531584,,
89,8.9,0.196459,1406.28444,3.530763,0.997442,249.16450035435864,0.10520747914183551,,
90,9.0,0.194943,1409.717906,3.601774,1.088637,249.77283947554932,0.10732342073897495,,
91,9.1,0.208711,1413.004183,3.63556,1.087662,250.355099751949,0.1083301549463647,,
92,9.2,0.219574,1419.920493,3.669065,1.132933,251.58052675407518,0.10932851609058401,,1415.9341185
93,9.3,0.237246,1421.093892,3.717,1.128265,251.78842877391926,0.11075685339690107,,
94,9.4,0.247796,1424.105402,3.7497,1.090934,252.3220060240964,0.11173122765196661,,
95,9.5,0.241116,1426.339155,3.799773,1.158766,252.71778082919917,0.11322327175208581,,
96,9.6,0.251096,1433.904641,3.810645,1.044204,254.0582283841248,0.11354722884386173,,
97,9.7,0.254809,1436.006498,3.862375,1.114755,254.43063394755495,0.11508864719904648,-4.0265225000000555,
98,9.8,0.262656,1434.378135,3.896992,1.159218,254.14212172218288,0.11612014302741358,,
99,9.9,0.270139,1434.22729,3.90592,1.073652,254.11539510985122,0.11638617401668652,,
100,10.0,0.278928,1423.949675,3.91295,0.885202,252.2944144223955,0.1165956495828367,,
101,10.1,0.275433,1412.145061,3.929721,0.846595,250.20288111268607,0.11709538140643622,,
102,10.2,0.272601,1407.177403,3.905238,0.673853,249.32271491849752,0.11636585220500596,,1411.907596
103,10.3,0.270559,1404.358245,3.932072,0.615329,248.82321846208364,0.11716543504171631,,
104,10.4,0.27214,1400.803524,3.935285,0.526244,248.1933954642098,0.11726117401668652,,
105,10.5,0.265173,1397.942708,3.926316,0.370151,247.6865180722892,0.11699392133492252,,
106,10.6,0.27699,1398.934203,3.933057,0.348717,247.8621904677534,0.11719478545887961,,
107,10.7,0.274251,1394.528294,3.918577,0.170259,247.0815545712261,0.11676331942789034,-22.078446750000012,
108,10.8,0.266652,1395.030235,3.943934,0.133375,247.17048812898656,0.11751889153754469,,
109,10.9,0.266641,1392.805669,3.96928,0.176157,246.77634107016306,0.1182741358760429,,
110,11.0,0.265719,1390.877405,4.001907,0.250723,246.43469259390505,0.11924633492252681,,
111,11.1,0.272335,1389.751067,4.031148,0.289232,246.23512880935507,0.12011764004767579,,
112,11.2,0.274255,1390.93308,4.026043,0.341589,246.44455705173638,0.11996552443384981,,1389.82914925
113,11.3,0.26363,1387.755045,4.047325,0.32959,245.88147501771797,0.12059967222884385,,
114,11.4,0.266337,1387.470851,4.035689,0.285876,245.8311217221829,0.12025294994040522,,
115,11.5,0.263746,1385.406315,4.026809,0.288754,245.46532866761166,0.11998834922526817,,
116,11.6,0.247983,1386.169022,3.998726,0.186263,245.60046456413895,0.11915154946364719,,
117,11.7,0.221553,1384.598806,4.047268,0.361589,245.3222547838413,0.1205979737783075,-6.894696749999866,
118,11.8,0.209707,1385.011054,4.025914,0.236993,245.3952965981574,0.11996168057210965,,
119,11.9,0.167752,1384.279912,4.026855,0.173198,245.26575336640684,0.11998971990464839,,
120,12.0,0.191511,1382.677115,4.054384,0.144872,244.98177090715808,0.12081001191895112,,
121,12.1,0.193759,1383.285391,4.06215,0.090991,245.0895448263643,0.12104141835518473,,
122,12.2,0.21917,1383.183785,4.042359,0.045462,245.07154234585403,0.12045169845053635,,1382.9344525000001
123,12.3,0.275554,1382.591519,4.051696,0.015746,244.96660506732817,0.12072991656734205,,
124,12.4,0.197196,1381.521487,4.034202,-0.005869,244.77701754075127,0.1202086412395709,,
125,12.5,0.086926,1381.039713,4.038922,0.028548,244.69165715804397,0.12034928486293206,,
126,12.6,0.137627,1378.994799,4.050607,0.153137,244.32934071580445,0.12069746722288438,,
127,12.7,0.128654,1380.215714,4.037609,-0.027214,244.5456615875266,0.12031016090584028,-4.800694250000106,
128,12.8,0.092418,1378.029718,4.043459,0.048511,244.15834833451456,0.12048447556615018,,
129,12.9,0.036667,1377.263176,4.046444,0.053941,244.02253295535084,0.12057342073897497,,
130,13.0,-0.023816,1378.859502,4.036607,-0.045377,244.305368887314,0.12028030393325387,,
131,13.1,-0.048206,1377.808009,4.02483,-0.105385,244.11906608788098,0.11992938021454111,,
132,13.2,-0.042871,1379.408958,4.041517,-0.005494,244.40272111977325,0.12042660905840284,,1378.13375825
133,13.3,-0.034192,1376.458564,4.03689,-0.040264,243.87997236002838,0.12028873659117996,,
134,13.4,-0.053807,1377.241642,4.028116,-0.016386,244.01871757618713,0.12002729439809295,,
135,13.5,-0.078659,1374.76192,4.032108,-0.0167,243.57936215450036,0.12014624553039331,,
136,13.6,-0.073762,1378.687468,4.037536,-0.041751,244.274888022679,0.12030798569725865,,
137,13.7,-0.076354,1378.516381,4.031974,-0.018231,244.24457494684623,0.120142252681764,2.756535999999869,
138,13.8,-0.063942,1377.854861,4.030154,-0.035118,244.12736729270026,0.12008802145411202,,
139,13.9,-0.028252,1376.335763,4.044629,-0.004186,243.85821456413896,0.12051933849821214,,
140,14.0,-0.034583,1376.646111,4.032519,-0.012726,243.91320180722894,0.12015849225268174,,
141,14.1,-0.01984,1375.858685,4.045572,0.055805,243.77368621545006,0.12054743742550654,,
142,14.2,0.004934,1375.341839,4.033296,-0.021844,243.68211180014177,0.12018164481525626,,1380.89029425
143,14.3,-0.00634,1395.714542,4.032123,-0.015189,247.29173316796602,0.12014669249106079,,
144,14.4,-0.009276,1430.792267,4.037552,0.02899,253.50678012048198,0.12030846245530392,,
145,14.5,-0.013451,1445.099645,4.030529,-0.001876,256.04175141743445,0.12009919547079854,,
146,14.6,-0.023583,1448.474076,4.051963,0.033464,256.6396307583274,0.12073787246722287,,
147,14.7,-0.023791,1451.107171,4.088741,0.161175,257.10616070163013,0.12183376042908223,76.47165074999998,
148,14.8,-0.019578,1449.300396,4.134964,0.295432,256.7860375620128,0.12321108462455303,,
149,14.9,-0.027819,1450.581916,4.143275,0.277006,257.0130963855422,0.1234587306317044,,
150,15.0,-0.022747,1454.645181,4.192688,0.454103,257.73302285613045,0.12493110846245531,,
151,15.1,-0.019545,1456.923184,4.210364,0.465826,258.1366378454997,0.12545780691299166,,
152,15.2,-0.022113,1458.929547,4.220383,0.530387,258.49212384833453,0.12575634684147793,,1457.3619449999999
153,15.3,-0.014481,1458.949868,4.260161,0.64669,258.4957243090007,0.12694162693682956,,
154,15.4,-0.025386,1462.324286,4.304958,0.754745,259.09360134656276,0.1282764600715137,,
155,15.5,-0.026908,1463.943012,4.333266,0.850487,259.3804060949681,0.1291199642431466,,
156,15.6,-0.023448,1467.169577,4.385216,0.952948,259.95208664068036,0.1306679380214541,,
157,15.7,-0.022088,1466.75441,4.417589,0.937885,259.8785276399717,0.131632568533969,9.336810250000099,
158,15.8,-0.024763,1467.286084,4.454542,0.907315,259.9727292700213,0.13273367103694875,,
159,15.9,-0.019398,1467.119982,4.480271,0.958742,259.94329943302625,0.13350032777115614,,
160,16.0,-0.029945,1468.742707,4.514504,0.917229,260.2308127214742,0.1345203814064362,,
161,16.1,-0.016368,1469.118285,4.564744,1.006659,260.29735737065914,0.13601740166865314,,
162,16.2,-0.030018,1465.724651,4.603058,1.085674,259.69607565556345,0.13715905840286052,,1466.69875525
163,16.3,-0.019372,1463.209378,4.640889,1.081854,259.25042133238844,0.13828632300357566,,
164,16.4,-0.021483,1454.880369,4.688079,1.08891,257.77469330262227,0.1396924612634088,,
165,16.5,-0.019237,1448.144156,4.721258,1.107737,256.58117576187107,0.1406811084624553,,
166,16.6,-0.022678,1440.263727,4.757537,1.059078,255.18492682494687,0.14176212753277712,,
167,16.7,-0.013909,1429.866151,4.788131,1.05465,253.34269153082923,0.1426737485101311,-173.957447,
168,16.8,-0.019237,1414.639794,4.817384,1.03354,250.64489617292702,0.14354541120381403,,
169,16.9,-0.017684,1392.639599,4.842977,1.028269,246.74691690290578,0.14430801549463648,,
170,17.0,-0.024511,1363.11563,4.911942,1.130727,241.51588058114817,0.1463629916567342,,
171,17.1,-0.022189,1321.814505,4.952122,1.101447,234.19817593905037,0.14756025029797376,,
172,17.2,-0.024627,1270.034039,4.992648,1.112755,225.0237489369242,0.1487678188319428,,1292.74130825
173,17.3,-0.031505,1216.001059,5.04694,1.154278,215.4502230687456,0.15038557806912992,,
174,17.4,-0.015644,1136.53689,5.107322,1.189263,201.3708167965982,0.1521848033373063,,
175,17.5,-0.017177,202.023446,5.00546,0.81911,35.79437384833452,0.14914958283671037,,
176,17.6,-0.023938,4.057724,5.076483,0.905643,0.7189447200566975,0.15126588200238378,,
177,17.7,-0.020176,1.730516,5.133008,0.985193,0.306611622962438,0.15295017878426698,-1290.17419825,
178,17.8,-0.02194,3.876794,5.126322,0.880006,0.6868876683203402,0.15275095351609058,,
179,17.9,-0.021315,2.994774,5.127153,0.809788,0.530611977321049,0.15277571513706792,,
180,18.0,-0.026652,1.935923,5.138078,0.653383,0.34300549255846924,0.1531012514898689,,
181,18.1,-0.018503,2.672303,5.109288,0.453403,0.47347678951098515,0.15224338498212156,,
182,18.2,-0.013092,2.276092,5.128365,0.387583,0.40327639971651313,0.15281182955899877,,2.56711
183,18.3,-0.023986,3.384122,5.1257,0.227217,0.5995963855421688,0.15273241954707986,,
184,18.4,-0.021921,1.924871,5.123463,0.057686,0.3410473068745571,0.15266576281287245,,
185,18.5,-0.017386,4.57369,5.13496,0.353235,0.8103632175761872,0.1530083432657926,,
186,18.6,-0.014379,3.04319,5.135929,0.180474,0.539190290574061,0.1530372169249106,,
187,18.7,-0.016769,2.563365,5.116002,-0.051827,0.4541752303330972,0.15244344457687722,-0.003250250000000232,
188,18.8,-0.022834,3.963459,5.124664,-0.002698,0.7022429128277817,0.1527015494636472,,
189,18.9,-0.01485,2.846498,5.116912,-0.023036,0.5043405386250887,0.1524705601907032,,
190,19.0,-0.016716,1.794984,5.1285,-0.030371,0.3180340184266478,0.15281585220500593,,
191,19.1,-0.025301,3.638137,5.100458,-0.023887,0.6446025868178598,0.15198027413587603,,
192,19.2,-0.017823,2.293201,4.182047,-2.550076,0.406307760453579,0.12461403456495827,,2.5638597499999998
193,19.3,-0.020456,2.529117,3.454184,-4.74434,0.4481071934798016,0.10292562574493444,,
194,19.4,-0.024422,3.961625,3.340935,-5.060315,0.7019179659815735,0.09955110250297973,,
195,19.5,-0.004668,2.757114,3.283649,-5.255866,0.4885035435861092,0.09784412991656734,,
196,19.6,-0.019247,2.502092,3.245204,-5.372699,0.44331892274982293,0.09669856972586412,,
197,19.7,-0.019583,3.272267,3.242127,-5.326929,0.5797779943302622,0.0966068831942789,,
198,19.8,-0.018964,4.192115,3.253713,-5.32107,0.7427560240963856,0.09695211561382597,,
199,19.9,-0.021555,3.981854,3.29846,-5.175175,0.7055021261516655,0.09828545887961858,,
200,20.0,-0.017955,1.027337,3.308197,-5.17983,0.18202285613040398,0.0985755959475566,,
-3,,,,,,,,,
