,index,Time_s,Ext_Disp_mm,Force_N,Globe_Disp_1_mm,Globe_Disp_2_mm,Stress_Mpa,Strain_mm/mm,DerivitiveForce,AveragedSamples,Ext_Strain_mm/mm
0,27,2.7,-0.002524,8.833791210492013,0.11779438661715638,0.500408,3.6408231065282113,0.0038454807969968237,14.06435199018481,,
1,28,2.8,0.008457,9.005717150351437,0.11843941901225456,0.360505,3.4258703071672354,0.0034667051689286745,,,
2,29,2.9,-0.002221,9.913244821679598,0.11413758500875326,0.239589,4.423086195628495,0.0029853595148714987,,,
3,30,3.0,0.003198,13.442322586913999,0.1030997035776809,0.114467,8.084023309854041,0.0021803349696794686,,,
4,31,3.1,0.00153,19.56560927636714,0.10080978826977208,-0.019586,12.662052864715708,0.0027457406872653765,,,
5,32,3.2,-0.009104,28.151596340262245,0.1004435630498372,-0.118724,18.014873284438313,0.002874039849841178,,24.803397040218393,
6,33,3.3,-0.00403,38.054059957330175,0.11236797360702658,0.06199,22.80524980030499,0.00410565983251516,,,
7,34,3.4,-0.001505,48.74471596952155,0.12427398114787613,0.17455,27.402278701619345,0.0044481374530753685,,,
8,35,3.5,-0.001652,59.980061406801106,0.1439777008199115,0.206434,31.976045675695303,0.005580046202714409,,,
9,36,3.6,0.00253,72.08769957628651,0.16228607201422252,0.316174,37.16389332655581,0.0060079988449321395,,,
10,37,3.7,0.00509,84.95312369734751,0.1828489085815875,0.397531,42.52294096289304,0.00676453941669073,121.55465476778161,,
11,38,3.8,0.011667,98.52542692667679,0.2076657918439911,0.577138,48.0924351898918,0.007788276061218596,,,0.0003369044181345654
12,39,3.9,0.006901,112.30673723334056,0.22988870845999362,0.713361,53.2858953598141,0.00824273751082876,,,0.000199278082587352
13,40,4.0,0.006689,126.07398459524325,0.25448393461428115,0.937872,58.27176784547237,0.009124227548368466,,,0.000193156222928097
14,41,4.1,-0.002578,139.36271013945947,0.2741602390102008,0.896986,62.66230629583908,0.009337308691885647,,,7.444412359226104e-05
15,42,4.2,0.011046,153.13645095675676,0.2980858850072863,1.013131,68.10355202962748,0.010334969679468668,,146.358051808,0.00031897198960438924
16,43,4.3,0.012119,166.85906154054055,0.31847534643377595,0.895555,73.0395715634304,0.010668466647415536,,,0.0003499566849552411
17,44,4.4,0.008716,182.39178110038608,0.34892410459555423,1.05935,80.3222641783458,0.012273924343055152,,,0.00025168928674559627
18,45,4.5,0.01323,197.87510078599007,0.3752335032825387,0.980621,85.89913586522403,0.012734825295986138,,,0.00038203869477331794
19,46,4.6,0.014688,212.53933084713577,0.4030242166303848,1.042045,90.47996006099775,0.013644267975743574,,,0.00042414091827894885
20,47,4.7,0.01724,228.36966374795412,0.4258467261645606,0.962139,97.2861433447099,0.013944643372798151,158.44837960815508,,0.0004978342477620559
21,48,4.8,0.021163,245.3817838199672,0.4597665186889719,1.093185,104.53564882724567,0.015725267109442678,,,0.0006111175281547791
22,49,4.9,0.018006,263.136866728548,0.4864257990635513,1.043639,111.6565877568804,0.015970950043315044,,,0.0005199537972855905
23,50,5.0,0.010366,280.1964516632486,0.5169638564739653,1.092182,117.21930651368818,0.01713280392723072,,,0.00029933583598036384
24,51,5.1,0.015494,296.63974233089186,0.5462767546242608,1.158858,122.63015358361775,0.017890817210511115,,,0.0004474155356627202
25,52,5.2,0.017972,313.2159688077799,0.5736385390173291,1.116815,128.76934681577228,0.018540080854750215,,304.8064314161551,0.0005189719896043892
26,53,5.3,0.015964,329.1735628626999,0.5982540992980923,1.143109,134.0017239125699,0.01905264221773029,,,0.00046098758302050237
27,54,5.4,0.018846,346.50497747335703,0.6240034994986373,1.031774,141.54146902911916,0.0198780537106555,,,0.0005442102223505631
28,55,5.5,0.017415,362.13961933811214,0.6530959282133124,1.123367,145.67795512308476,0.020959485994802192,,,0.000502887669650592
29,56,5.6,0.01726,376.8869106700801,0.6709559487237946,0.956517,150.22697661752957,0.020664337279815186,,,0.0004984117816921745
30,57,5.7,0.019053,390.2736890500572,0.7004613919455676,1.146578,153.85252886500618,0.022357060352295698,147.24049567452215,,0.0005501876985272885
31,58,5.8,0.028342,403.48970846432655,0.7277338513896912,0.974375,158.4960267954397,0.022983395899509096,,,0.0008184233323707767
32,59,5.9,0.02185,418.015863474519,0.7548164652783508,1.072577,164.9594259676131,0.023751747040138608,,,0.0006309558186543459
33,60,6.0,0.019493,432.5276719103707,0.7856669037702506,1.054128,170.2153776051122,0.024914611608431995,,,0.0005628934449898931
34,61,6.1,0.02362,445.10269622169335,0.8077006455501791,0.961735,173.02311270060272,0.024914380594859946,,,0.0006820675714698238
35,62,6.2,0.021617,458.7400593012095,0.8322510325358421,0.98444,178.93888134485513,0.02580499566849552,,452.04692709067723,0.0006242275483684666
36,63,6.3,0.030933,471.81728092943536,0.858639308954173,1.046445,183.17854004792682,0.026699682356338433,,,0.0008932428530176147
37,64,6.4,0.026968,485.9422235210253,0.8845106492529807,1.025479,189.25807130927313,0.027409442679757434,,,0.000778746751371643
38,65,6.5,0.02958,501.1812230864466,0.9115524637521292,0.988829,195.80230992665747,0.028274819520646838,,,0.0008541726826451053
39,66,6.6,0.019933,517.5021367760334,0.9365777598229494,1.109534,202.71019570111105,0.028851891423621136,,,0.0005755991914524977
40,67,6.7,0.036212,533.4629356971667,0.971632685587821,1.113547,208.17839408902765,0.03058821830782558,135.8767421645768,,
41,68,6.8,0.028476,548.382959212262,0.9995182039913006,1.093646,212.65086703943066,0.030875887958417555,,,
42,69,6.9,0.037175,561.9541922944729,1.0292124314223576,1.088353,216.35403202381818,0.031863933006064105,,,
43,70,7.0,0.044745,573.8115907817664,1.062980308158827,1.114924,219.10358252850193,0.033133121570892286,,,
44,71,7.1,0.059754,583.8874562726903,1.0925856486848764,1.199918,221.14484060707284,0.03368752526710944,,,
45,72,7.2,0.067468,592.863188480493,1.1251863204891974,1.23184,223.40516992230047,0.03484516315333525,,587.923669255254,
46,73,7.3,0.073735,601.1324414860665,1.1531410860637124,1.161102,225.76631108851936,0.03531700837424198,,,
47,74,7.4,0.083211,609.0735573471903,1.1868710614740803,1.268799,228.3517344419432,0.036707941091539124,,,
