,index,Time_s,Ext_Disp_mm,Force_N,Globe_Disp_1_mm,Globe_Disp_2_mm,Stress_Mpa,Strain_mm/mm,DerivitiveForce,AveragedSamples,Ext_Strain_mm/mm
0,17,1.7,0.010519,8.031932303911805,-0.05402689490705354,-0.356733,2.808819550342131,0.003087284419760304,6.8180539459037846,,
1,18,1.8,0.014585,7.39610164565129,-0.06192835350503824,-0.3202,2.2703910068426194,0.0023876644256065477,,,
2,19,1.9,0.008181,7.393753461179493,-0.0730193953607416,-0.314199,2.888712805474096,0.002944957614732534,,,
3,20,2.0,0.009534,7.24999361512821,-0.07781213954338685,-0.306513,2.694269403714565,0.0026247880736626717,,,
4,21,2.1,0.015265,6.922500582234435,-0.08419752824527632,-0.31475,2.3866150537634407,0.002927828120432622,,,
5,22,2.2,0.012323,7.061479844453168,-0.08882452017519737,-0.316703,2.8969415444770283,0.0029345805320081845,,7.2825321255348765,
6,23,2.3,0.002983,7.896154460323691,-0.09339322869656955,-0.403682,3.9033591397849463,0.0030638702133878983,,,
7,24,2.4,0.015906,10.514882328802637,-0.08986316335469252,-0.319794,6.671242228739003,0.002368839520608009,,,
8,25,2.5,0.010979,14.013541092001883,-0.06821940239620895,0.064756,8.899389247311827,0.0004124524992692195,,,
9,26,2.6,0.01406,19.39593249428706,-0.04292128742586354,0.380535,12.845321994134897,0.0005940952937737503,,,
10,27,2.7,0.002051,27.518494353062184,-0.015543205304188245,0.612296,18.69986275659824,0.001546389944460684,67.98371101138916,,
11,28,2.8,0.007493,37.738623109330135,0.01327485335415125,0.646489,24.74641055718475,0.002494007600116925,,,0.00021902952353113124
12,29,2.9,0.01543,48.41847222095009,0.04262289525296517,0.853302,29.371689149560115,0.0033906167787196725,,,0.00045103770827243495
13,30,3.0,0.007753,59.04434244353578,0.06561349660926084,0.837839,33.47371182795699,0.0035980707395498394,,,0.00022662964045600702
14,31,3.1,0.014517,69.5412894596684,0.0948773547209006,1.041541,37.45206529814272,0.0049119263373282665,,,0.0004243496053785443
15,32,3.2,0.016275,80.6089550426203,0.12152153908635757,1.132028,42.33748543499511,0.0054993276819643375,,75.26624313692403,0.00047573808827828124
16,33,3.3,0.009686,91.87038560187163,0.14779309934739826,1.251423,46.93019042033235,0.006240046769950307,,,0.00028313358667056415
17,34,3.4,0.01212,104.58906457276545,0.17782164239099874,1.301855,53.32776617790811,0.0073923706518561816,,,0.00035428237357497806
18,35,3.5,0.001528,118.67862812340388,0.2042294588507134,1.129353,60.17694506353861,0.007899707687810582,,,4.466530254311605e-05
19,36,3.6,0.003981,133.32379351671705,0.22881732775050956,1.065675,66.44641524926686,0.008485442852966969,,,0.00011636948260742474
20,37,3.7,0.009242,148.2818736547979,0.2526903769646497,1.012983,72.6010064516129,0.009131043554516223,144.02652827822305,,0.0002701549254603917
21,38,3.8,0.004081,165.0705708962842,0.27843484068903546,1.027099,80.954961485826,0.010020344928383513,,,0.00011929260450160773
22,39,3.9,0.015072,182.2576389259173,0.3047303147778825,0.985062,88.06463695014662,0.010829260450160772,,,0.0004405729318912599
23,40,4.0,0.01377,198.0535223756552,0.3293796534127732,1.05435,92.88102873900293,0.011429494299912305,,,0.00040251388482899736
24,41,4.1,0.014056,212.65466169689657,0.35575403815198087,1.001368,97.42229130009775,0.01232651271558024,,,0.0004108740134463607
25,42,4.2,0.016732,226.13530292635468,0.38202802725141494,1.015874,101.59800821114369,0.013087196726103478,,219.2927714151471,0.0004890967553346974
26,43,4.3,0.016706,240.32759866168192,0.4079820194652964,1.021908,107.84294740957966,0.013822478807366267,,,0.0004883367436422098
27,44,4.4,0.014041,255.00089904405849,0.4286720139037831,0.897084,114.05049853372434,0.014042589885998246,,,0.00041043554516223324
28,45,4.5,0.019988,270.66733760289895,0.45557772421698794,0.990183,121.14699276637342,0.015283308973984215,,,0.0005842736042092955
29,46,4.6,0.022869,287.7775854306421,0.47669237444070567,0.932966,129.24856500488758,0.015477316574101141,,,0.0006684887459807074
